fname,xgb,rf,ridge,xgb_rf_ridge
time_series-PG-1day.csv,8.271619597416759,4.78302369409341,3.7795323241806638,4.718656937070326
apparent_temperature_mean-2024-10-08.csv,0.9778138102480829,1.1398521929733763,1.02332701848929,1.020138842852324
time_series-CSCO-1day.csv,1.3722549419651826,1.1848158717399306,1.1603020339254868,1.0960156579166067
time_series-NEE-1day.csv,6.259506289913008,3.3636003246542963,3.543589710338931,4.033403335810205
time_series-TEL-1day.csv,4.035176380307388,3.3518943064535534,4.064067969785995,3.532187099827117
time_series-META-1day.csv,58.50196521598954,61.427593028424674,13.000083625290271,61.0522177044308
time_series-SM-1day.csv,3.2856254330972425,2.7253674298304307,2.428682070532027,2.5499793379153983
time_series-KO-1day.csv,1.1728556642935737,0.9818450766441245,0.8709287765781076,0.9316101811472217
time_series-UNH-1day.csv,12.972041553967767,14.027072916263956,14.782472038029237,14.959600011271887
time_series-ADBE-1day.csv,22.073841284182166,18.71223226586679,15.766726848722385,21.208977093642552
time_series-TXN-1day.csv,7.581315616790266,5.656275112288988,5.361716042997416,5.827485048136466
time_series-PFE-1day.csv,5.845972645225045,4.642040859626332,1.807116700415432,4.091239169672935
temperature_2m_min-2024-10-08.csv,0.7128465290882232,0.6941061952507395,0.7794211978207499,0.7405790159028908
time_series-GS-1day.csv,16.010330760506616,16.12872124565345,15.272802560669636,15.631306828091535
time_series-SBUX-1day.csv,3.60992004797975,3.395886645043195,3.51195307952409,3.186359607735571
time_series-TGT-1day.csv,13.884245398336947,5.22150537878818,5.552460775025121,4.82689002588064
time_series-XOM-1day.csv,4.853068070947205,4.083862716767031,4.150056166477852,3.8346679608829572
time_series-CRM-1day.csv,34.445587900806764,34.979610904465495,15.00387509838298,29.814758669550166
temperature_2m_mean-2024-10-08.csv,0.6439684935411953,0.6747467204365749,0.6811841456426773,0.8366303268092576
time_series-SMC-1day.csv,0.7750159225906673,0.788885153257155,1.2302167839665799,0.8225124687017593
temperature_2m_max-2024-10-08.csv,3.237155215122325,2.995029992335896,3.3106552441046286,2.9177050353350964
time_series-ABBV-1day.csv,6.018452850352892,6.027850007413688,5.4536842598503155,5.681681033178279
time_series-IBM-1day.csv,5.487925176035799,5.244402497899447,3.625284934761262,3.8106332855626657
precipitation_sum-2024-10-08.csv,6.168079536800652,6.837491318090802,5.947272698194655,6.1684086634540165
time_series-V-1day.csv,7.923736308182705,6.2800354495666575,5.161433228770753,5.492884528526431
time_series-AXP-1day.csv,9.339045803922716,8.08709277077773,8.444078346746094,8.244429240367046
time_series-PYPL-1day.csv,8.78424594954832,4.985131930767176,4.943039567693362,4.419621502229275
time_series-NFLX-1day.csv,22.751054137751193,21.782447572799583,17.28065156152125,25.099840288790734
time_series-GLO-1day.csv,0.09433697035576226,0.09649363628484206,0.17258066594692348,0.11845448283648798
time_series-RDS.A-1day.csv,1.927707846384969,2.0519074128847397,1.9043869770983015,1.8397201709221034
time_series-TSLA-1day.csv,34.56811645495224,20.593838492565872,21.7027932143703,21.59822188458648
time_series-BAC-1day.csv,1.8194366266373363,1.6255925534878293,1.6379694861707872,1.8707815423862906
time_series-NKE-1day.csv,4.822404789441041,5.988338155445609,3.283942968289708,3.723086554927206
daylight_duration-2024-10-08.csv,70.88542233432814,320.00642409168483,60.9454835468511,271.4678664865269
time_series-QCOM-1day.csv,11.218406636517777,5.328566259341192,6.448467866191989,5.166854591606046
time_series-MCD-1day.csv,15.937731450070027,6.508761985314163,8.52477256644007,7.5152348333411885
time_series-JPM-1day.csv,5.28056913293176,5.014682672351719,4.120435279966183,4.582752110904928
wind_speed_10m_max-2024-10-08.csv,9.105590458451648,9.215143079118043,8.992478082497303,9.427499586076062
time_series-AAPL-1day (3).csv,27.078616350152057,21.34913189717746,5.075021492757439,17.360509911190125
time_series-AC-1day.csv,1.513979962894353,1.3330152459940512,1.4972070770723018,1.4919809906900492
time_series-MSFT-1day.csv,50.98397034866606,49.75846532694215,12.18041483693595,43.82535357384693
rain_sum-2024-10-08.csv,4.777707296854163,4.447234814893978,4.164621316490934,4.679055985971154
time_series-AMZN-1day.csv,14.315499816919903,14.74463072433596,5.1379831929587025,21.871516196061876
time_series-NVDA-1day.csv,7.109907573384237,6.992233212486656,2.3763109164075407,6.308158195519983
time_series-PEP-1day.csv,5.270127118237194,3.476604253918358,3.42182110022339,3.6528851552966946
time_series-GOOGL-1day.csv,20.980749602674837,21.212475695926802,4.935721172402043,18.139393325635673
time_series-DIS-1day.csv,6.866076137096862,7.509836117868929,5.356934967254521,5.7019973140073
time_series-INTC-1day.csv,6.60362539264131,2.325713631312454,2.7599267394771787,2.0749487337187182
time_series-LMT-1day.csv,22.58279565480876,15.34268385943448,13.49754189997608,16.103732206789005
time_series-JNJ-1day.csv,4.386127733013744,4.277861837162876,4.204857262884053,3.8229987421213436
