fname,xgb,rf,ridge,xgb_rf_ridge
time_series-PG-1day.csv,68.419690764369,22.877315658258976,2.765040771181996,20.683917100705443
apparent_temperature_mean-2024-10-08.csv,0.9561198475118738,1.2992630218262151,0.7745039770806911,1.025254508933624
time_series-CSCO-1day.csv,1.8830836257478665,1.403788649926852,0.8850117808380397,1.2135973807878593
time_series-NEE-1day.csv,39.18141899346051,11.313807144014486,2.216248536940307,15.515603544595509
time_series-TEL-1day.csv,16.282648420190633,11.235195441635748,3.397384502884395,11.759519303812118
time_series-META-1day.csv,3422.4799341328503,3773.349185265768,10.362871691845491,4162.021373299618
time_series-SM-1day.csv,10.795334486615442,7.427627627580527,1.7620902816402946,6.509564094940238
time_series-KO-1day.csv,1.3755904092655202,0.9640197545303066,0.6931898466422488,0.8802442163417133
time_series-UNH-1day.csv,168.27386207786648,196.7587745981858,10.097099803439212,244.02805929115905
time_series-ADBE-1day.csv,487.25446903926496,350.1476363717461,11.974279528501848,644.8330749442557
time_series-TXN-1day.csv,57.47634648138797,31.993448145899805,3.8758692736433016,23.823879490244096
time_series-PFE-1day.csv,34.1753961687195,21.548543342440375,1.2170085012692877,16.45113422636752
temperature_2m_min-2024-10-08.csv,0.5081501740331271,0.4817834102854577,0.6291696782276395,0.5067622779637573
time_series-GS-1day.csv,256.3306910608244,260.1356490199929,11.72726676526758,218.67443272729284
time_series-SBUX-1day.csv,13.031522752806122,11.532046105982724,2.660862907908989,10.567710759220878
time_series-TGT-1day.csv,192.7722702812407,27.264118420713896,4.323657265285505,51.5813940159121
time_series-XOM-1day.csv,23.552269701247223,16.677934689399798,2.9034710710977865,14.338582518712112
time_series-CRM-1day.csv,1186.4985258322054,1223.5731790278016,12.081785572297278,810.3449195853254
temperature_2m_mean-2024-10-08.csv,0.4146954206737165,0.4552831367399134,0.5481181982891559,0.512720509425316
time_series-SMC-1day.csv,0.6006496802690633,0.622339785029565,1.0158757362413073,0.6807306586246253
temperature_2m_max-2024-10-08.csv,10.479173886793665,8.970204654991555,2.7380552509386513,8.14273516774394
time_series-ABBV-1day.csv,36.22177471192085,36.334975711877206,3.849555116694036,29.210116258140665
time_series-IBM-1day.csv,30.11732273776756,27.50375755997396,2.8218425622945973,15.622391837188133
precipitation_sum-2024-10-08.csv,38.045205172298935,46.75128752496708,3.784545776997349,46.66664205938905
time_series-V-1day.csv,62.78559708161288,39.43884524781389,3.981457234616927,29.014924242802085
time_series-AXP-1day.csv,87.21777652776649,65.40106948316543,5.874045687287953,68.98726143154201
time_series-PYPL-1day.csv,77.16297690215606,24.851540367154474,3.7533141680050557,24.307955545633646
time_series-NFLX-1day.csv,517.6104643788857,474.4750222617625,13.267210196307937,988.5275397570748
time_series-GLO-1day.csv,0.008899463975903967,0.00931102184347139,0.14135552551266262,0.01069378103052987
time_series-RDS.A-1day.csv,3.7160575410141754,4.2103240310513455,1.4629800590680064,5.213477737615848
time_series-TSLA-1day.csv,1194.9546752431397,424.10618385788774,15.496597956034847,581.6745809510982
time_series-BAC-1day.csv,3.3103496383494497,2.6425511499550813,1.081000158629172,3.1124455474939783
time_series-NKE-1day.csv,23.25558795322389,35.86019386396572,2.5172956355004072,13.401181714760494
daylight_duration-2024-10-08.csv,5024.743099516067,102404.11145994725,46.8946959077104,45258.580357569765
time_series-QCOM-1day.csv,125.85264746226612,28.39361838018939,4.9967886230578396,31.38885235932818
time_series-MCD-1day.csv,254.01128377455126,42.363982581470765,6.923338898271703,54.47938558410722
time_series-JPM-1day.csv,27.884410367671673,25.147042304384577,2.7960169417674727,21.81151356953342
wind_speed_10m_max-2024-10-08.csv,82.91177759704568,84.91886196861716,7.388456538417602,86.59397002807962
time_series-AAPL-1day (3).csv,733.2514634387222,455.78543276308017,3.77198962556559,427.82877565404374
time_series-AC-1day.csv,2.2921353280455867,1.7769296460525807,0.9746513888696695,1.9325377403772113
time_series-MSFT-1day.csv,2599.3652325136604,2475.904871692504,9.692728809764791,2038.0010732342969
rain_sum-2024-10-08.csv,22.826487014413516,19.777897498805075,2.8740772768563883,19.573480693542535
time_series-AMZN-1day.csv,204.9335350082338,217.40413519703196,4.187091207110499,299.738383491868
time_series-NVDA-1day.csv,50.55078570206652,48.891325297801465,1.885035842677945,52.11524605633899
time_series-PEP-1day.csv,27.774239842379068,12.086777138363221,2.9634005133887746,10.219304561435347
time_series-GOOGL-1day.csv,440.1918538901404,449.9691251502852,3.8141394106992452,373.9987127062653
time_series-DIS-1day.csv,47.14300152041097,56.397638517248666,4.283079066466235,27.70630482086912
time_series-INTC-1day.csv,43.60786832633709,5.40894389487256,2.131377919115482,4.34461188843485
time_series-LMT-1day.csv,509.9826595868494,235.39794801055132,10.212517669301787,281.1296740421584
time_series-JNJ-1day.csv,19.238116490312283,18.300101897854535,3.1335868404373204,14.070481260654798
