fname,xgb,rf,xgb_rf
temperature_2m_mean-precipitation_sum-2024-09-30.csv,0.8894796006222989,0.7436905492981648,0.6713049053946355
candy_production.csv,4.7042545025079905,5.32154213398042,5.595601223136347
