fname,xgb,rf,xgb_rf
temperature_2m_mean-precipitation_sum-2024-09-30.csv,1.215621126345613,0.9165953906420456,0.8038511029467129
candy_production.csv,37.69896186539582,49.51878101439313,52.37254436991472
