fname,xgb,rf,xgb_rf
temperature_2m_mean-precipitation_sum-2024-09-30.csv,1.1025520968850464,0.9573898843428656,0.8965774383435672
candy_production.csv,6.13994803442145,7.036958221731399,7.236887754408985
