fname,xgb,rf,lr,xgb_rf_lr
D156.csv,457.16113753559745,235.20366656550624,217.53742789285099,219.8852730801379
D132.csv,3992.7876168091902,3558.110103342232,1355.0137711305658,2795.403719838804
D40.csv,149.357469834088,110.48051773500211,73.8109012829114,88.41589036496939
D3610.csv,4356.061003684327,6429.603104189246,2768.3168340998154,324.7825548016674
D3631.csv,24.177122018311934,21.59733079960247,18.60594937978459,18.767974378878872
D169.csv,28.724606335936738,27.163557932051663,24.008176849102657,35.445394798926394
D2046.csv,174.5565087626274,245.7304520196019,107.40950272112264,108.74543741627654
D2047.csv,179.8836409833122,171.19916723349593,163.21670222452278,207.5791314303054
D50.csv,0.019454977264273133,0.023435255756621677,0.02351163439689458,0.02461140010748149
D2041.csv,567.6522520671134,479.4314660457409,201.4720803029967,466.4229906985917
D37.csv,288.99170264382985,121.95856766388803,302.3507016135972,203.1479367207431
D151.csv,204.52234399285325,170.70376854862835,150.59601180169963,141.06775991326847
D7.csv,581.3806806826431,405.93096488443825,602.5686103767861,557.5792538153916
D160.csv,56.65191972614059,93.88855613537345,57.40403606345952,91.94733009063604
D2071.csv,70.11030233784028,51.50823806540322,41.824297988001824,66.4512254079562
D2054.csv,36.52310022341484,40.617706902760155,58.16894847114837,38.26803982108311
D148.csv,227.09743397988467,172.25904413455234,217.5063671220145,163.52749704228745
D164.csv,147.9192792099898,132.90547233193126,240.36446291843836,165.46611112559467
D49.csv,2569.908014298727,2571.0152316915896,2557.0931474914664,2574.1136812249647
D1633.csv,236.296403370708,196.47964922903702,213.41424913135012,184.85828838139872
D3617.csv,79.0202824519056,36.642508187611796,53.88013564806264,38.31539588729635
D27.csv,178.71390040777473,217.30016285082618,50.592507163772524,106.28518893647248
D2040.csv,159.13822099852203,133.24687599632344,103.3062603569391,102.28566862321418
D2077.csv,2143.81271581284,2155.804884534445,496.66094058038186,2203.730999934885
D2049.csv,43.86681810889534,43.88945563953732,41.74149424115674,60.39320614447961
D155.csv,59.47908854140945,56.76646908816749,42.57439909567379,52.78211656900602
D3627.csv,253.93652304570884,447.5288558833476,224.780436640975,276.7911303779642
D47.csv,16.608134841672033,21.504683514580087,22.543909969310345,15.348124830732637
D2083.csv,943.5387774903182,750.5070893296077,569.3464017688627,552.34010623598
D3638.csv,624.7556944462411,542.7992999697959,172.11594535918636,398.93993371862666
D131.csv,171.77555788198987,134.33061216782843,508.32300357369405,220.1839682451306
D163.csv,66.41419926756865,65.38962301420473,66.61404687085148,86.28789768010975
D3600.csv,159.33551617634987,317.56212240363146,188.09472958624502,149.17461405540928
D2059.csv,64.52709460963914,64.11679256666095,43.61812644454198,48.43630257881735
D1623.csv,452.98261105567764,333.0646182895822,359.7566402412376,364.15956796194394
D1642.csv,152.54287940572513,109.00913884351718,81.7612162754134,107.2056620659456
D142.csv,27.928700152642364,27.53191249092166,24.948685915183876,23.708330281747102
D165.csv,162.9146574216351,157.67201796652063,285.1361273854195,159.4660211186165
D2081.csv,101.31814521960686,48.78776561246278,85.23234341863612,53.39345215599763
D167.csv,2512.4224418233066,2534.8881730703656,1128.9761700494862,2529.2763409922636
D2037.csv,40.86223163566375,38.87023352176524,20.07806529442507,52.382302507176846
D9.csv,18.8397057979752,18.20241987065379,23.477483269273083,20.949474806658696
D1629.csv,138.49025083794675,139.26829326442345,130.1109427430245,106.56772213322856
D1622.csv,549.0841313545844,235.68366960862315,358.7168145488919,414.6913049148771
D2068.csv,124.42581231417012,133.7871366961362,111.67973557325158,128.02170996482715
D3624.csv,66.76314994617506,59.71646526107133,63.40153111354717,89.68464417583428
D15.csv,99.07825324633068,90.53805358823416,57.676102873692074,93.49270382828472
D2056.csv,164.92497612099103,203.08221069574458,145.08838291007064,54.58548468805295
D1631.csv,124.4796686809052,133.26240778570187,137.1597884094193,127.39877400123252
D133.csv,888.2305459291152,888.3657748923019,758.4008084953755,3775.8032047239667
D3604.csv,280.1155808457359,236.65339714535875,75.68711149693652,271.04486879544265
D2064.csv,160.1072548296008,79.11227938716699,91.23386888010843,118.88294405091723
D2045.csv,62.978114586742365,55.6125701173528,49.19023233970318,45.797219348754226
D3606.csv,139.94449805173025,126.01767517306996,131.87866022466474,133.902206759439
D2055.csv,79.23819184365705,52.53644681149465,61.06931565635702,44.676362085871006
D3598.csv,64.16504351515408,36.601887369608605,47.38195171748304,40.125531235689444
D3601.csv,52.23080498721876,35.135285040135365,34.579013109921924,40.05996036770368
D1634.csv,53.34587675954196,66.0903329126302,29.75523855507803,61.822963154312625
D3642.csv,275.2101284930777,288.6717449487651,193.01767430143747,314.8796906965854
D1641.csv,398.86301314369064,260.4515337380048,225.81455737238028,273.15183638108516
D3619.csv,93.59783535668583,80.56830930126634,84.27159810575003,96.24871008039705
D1649.csv,339.08427446120265,335.6850690921496,87.59915434667627,378.06187843727184
D1632.csv,21.753545541974262,22.934580226259875,20.037580314012835,22.44131546239743
D3597.csv,231.1604258752923,214.68290939114706,322.6866445335801,699.072996417727
D2058.csv,74.27996762103687,68.2030393292239,62.479963147123904,83.62335665631562
D146.csv,54.26350447696456,42.35306818803782,41.01249919558444,52.11664620888866
D6.csv,83.94668476806127,87.91832335503257,30.838755709584255,110.54486751561775
D145.csv,131.770322011046,121.74521086280652,220.22529657167146,124.83128662276162
D2070.csv,22.473776623334867,57.62044325012023,40.975047706612955,20.42193347778128
D2053.csv,186.50055490782043,190.80553235538946,153.82536495008395,200.83737597240975
D2075.csv,2517.934529028362,2743.2315785447463,1189.534867666792,2603.8429072138306
D3636.csv,204.65670712369985,248.27769372025475,137.51235491838602,164.26585159977228
D2063.csv,153.3821017582635,153.28110420569982,101.7462609507235,169.0757809720076
D2080.csv,191.23866277807443,125.98231763178907,104.74559813748795,144.36686076133387
D3634.csv,224.10909926335296,200.44458959271776,166.47783145010234,216.79435689921803
D2078.csv,592.0622054496534,439.57477352894443,518.8787387086434,575.6333237559858
D3607.csv,55.63050894061871,33.17256430674069,34.64969568436284,35.25703402223784
D175.csv,10.405349019364646,8.474766194689362,10.69901305838357,9.352473199299888
D1638.csv,930.1266186103497,932.6968698748866,446.5374080721757,934.9374005992705
D1663.csv,169.2950147291241,121.30430285664627,187.84235734729316,148.04513424133117
D153.csv,151.52500594962657,139.9036831701705,63.14495910865838,132.36846316432042
D177.csv,429.3151034440752,321.99817468652765,166.06855883034538,380.4362352621242
D3612.csv,228.4445595725757,199.33991548107608,297.30883036817124,232.32329670521375
D3608.csv,769.2278004748457,518.7242012208752,461.15220895881345,513.3732780065324
D143.csv,18.154539576781836,15.631494838542055,18.087378343500284,18.237879221528907
D1636.csv,243.18734109854404,448.40010188810976,358.85434901227495,301.67886823454864
D128.csv,155.662038733096,119.9788075567249,121.17648010925647,126.39119894015221
D140.csv,688.4589695339743,823.2678328726934,2972.8147210957954,618.1606116733225
D1625.csv,396.2126575618593,360.98532407243107,193.6530029005104,465.03948658015213
D159.csv,442.3482333860617,676.1785525089825,567.0238641924465,825.3562438046407
D39.csv,147.19656258207885,161.07976860687646,121.1919929419255,138.5392577090887
D1660.csv,73.71076851539227,51.4065078090437,47.75183323818744,43.66680687639234
D1628.csv,76.55446015770723,113.35201053999162,118.11751604786551,87.32684069541358
D44.csv,102.50521212293647,80.79498146365151,83.78080518866712,94.7930666205175
D2038.csv,70.22267256142568,83.48265932427636,90.15100748956394,79.03494981673651
D170.csv,214.39436025766278,203.19941562659838,190.46174235674331,169.293251047037
D2067.csv,75.84862567984415,85.05165822505722,48.633953720726716,54.47055486035218
D28.csv,45.693168055463346,20.23355135898184,36.62992814975173,36.33053657525614
D2048.csv,239.28537386278896,257.13147554485727,397.2630093475367,279.98970523087166
D20.csv,1047.564016201964,1380.0843405170285,567.3825152562295,1616.40232118279
D147.csv,28.170991558962033,22.699209543257208,19.090303567094274,21.256777913632703
D1619.csv,127.24707305444785,110.66068599438665,105.7522766267033,130.496481678175
D2082.csv,89.67559467383003,53.547259216602,70.77455575879974,66.95452409918664
D3603.csv,63.84878496381339,83.20241255373857,47.57181428826036,62.856252177778885
D2042.csv,24.066542747897294,19.871148700571368,18.412960535472674,17.695483084906105
D1657.csv,113.28638303687399,57.633229170760316,100.72789798181881,56.11170121886298
D43.csv,23.66954354845308,24.18618833249367,15.733064038132373,22.681696745764132
D1621.csv,417.78721880293386,403.4084129631623,531.5388513698987,341.1116477376816
D2044.csv,481.4716539400277,469.7606540144772,539.3729729800215,595.7249031657434
D3641.csv,166.84806099238173,170.8006570360925,32.89894847546356,180.5373291759352
D1651.csv,265.458636250888,285.2629663023688,213.7059822905186,270.33839973463904
D3637.csv,175.50895483152507,249.26209189273604,360.5893937630487,273.91511614811765
D2073.csv,644.5759185003648,661.28248223499,346.77318854546303,772.8546702161756
D3626.csv,190.0083471258075,228.79034714252475,119.90015668780815,125.61200753934368
D1658.csv,78.99253224541435,76.47254546941517,35.25277470919729,75.85247593707528
D38.csv,85.06113424707375,73.21845163448778,74.06102226656145,93.35095358562474
D21.csv,28.22314558495023,26.363487345668524,17.53779234871389,13.83419922034996
D1618.csv,55.9600838981164,47.94028916658565,60.8630521663277,59.07888223596755
D3639.csv,514.0848372643117,314.83806242489413,197.88685831369364,326.3617273925217
D3611.csv,44.363741729485014,52.96458471423332,96.6835228812069,34.635831215701714
D149.csv,193.21613866780345,120.20206009192059,155.288716692757,122.04923165436746
D25.csv,111.93732301184292,159.56729056451735,44.48119332332038,85.79955989411512
D1655.csv,324.4204351042827,297.18622428666924,93.68064983936543,160.45796916635925
D2060.csv,187.64573674101118,88.9348534853618,111.2746677273018,104.83816923969707
D144.csv,148.33558709572023,140.70189678878256,140.80989229198573,152.07351394927562
D1662.csv,162.53593024357363,220.73153366665213,419.07119818483244,357.60768863806675
D45.csv,37.21814729976658,37.99443502800806,17.870438369450397,82.37997353146251
D12.csv,73.00152090283306,49.4617897477281,57.953156078014686,62.57412765918429
D3605.csv,147.15816324676905,83.18461496356348,139.8208708021427,93.35284454813592
D42.csv,662.0640730900795,712.5922693587737,850.0521219662172,691.5579854409608
D166.csv,1096.2700239748194,1131.130921190332,201.23268343943715,1350.800287364074
D2057.csv,24.962492431088176,29.178904767649463,28.354164737508846,31.452385506229096
D3633.csv,133.6245541446001,85.99819043722246,102.15696397835738,76.03192827446128
D13.csv,318.64609450003593,273.609966413444,183.73383643984877,296.02339189790666
D1635.csv,5328.809340722695,6113.900502038081,3659.1637340868983,7190.520513675778
D3629.csv,212.03162732127402,154.4848437085612,83.10804147791434,169.14882546966226
D129.csv,919.6455789122708,965.7862781549171,1159.8241098608937,1000.1545412996295
D1659.csv,290.2627954506067,265.92896343251095,278.5146106598037,275.49210541440243
D8.csv,19.38555414485506,19.349857494333214,24.87226335567798,28.755479827456693
D152.csv,175.62294643665453,143.59885493001542,103.46876255154838,155.91746846792103
D172.csv,235.5970662495278,214.71453478165478,198.16814347088396,209.21487116142617
D1616.csv,120.213816704055,92.61682389952162,54.39510491838203,101.61471703373002
D1648.csv,622.4783249953457,640.0378521612239,184.1154578381414,880.79503727295
D173.csv,210.0325824756883,211.2412585139271,181.30242626325392,172.218459061469
D2072.csv,76.4280986357066,62.56381720505507,52.08246455588276,63.11588386243234
D3621.csv,3739.3084117764733,1847.0775882379828,1624.356938111424,1798.6570570244407
D3628.csv,156.4373562285617,165.50612487410476,162.08156415931046,166.59361320401436
D1639.csv,119.02421035739877,127.05838687530078,79.76150173794049,135.23504969721816
D2062.csv,132.61934823125236,270.5657525845595,224.98085684017357,161.83958815769694
D1656.csv,295.1808112282831,292.8066256008527,90.9554569620254,265.2627392876904
D3615.csv,41.82049836667037,44.25741340706902,23.767172120812695,99.24051810667304
D135.csv,1904.9347547219836,724.5903472251827,732.8358275795333,3034.3617335558965
D2043.csv,549.1665763649654,1143.461528372245,141.11631869720142,521.1000267477007
D3625.csv,453.76285236582504,364.5816366557488,317.76845200006926,322.9254029891797
D1627.csv,265.97894719084957,251.90422339497297,217.80450631855825,284.9249558770577
D3599.csv,55.702807067301784,49.49078991562895,43.21041956693624,51.84245234352444
D36.csv,391.29538447827787,697.3167616482436,219.56652288919815,589.5930283236808
D134.csv,866.301603195899,829.9815919155197,339.5549010309002,289.8126415182958
D3622.csv,22.306901039299046,30.550519850747296,55.62203758994663,36.363923344778655
D1626.csv,150.65994654343393,154.39574370554863,149.2786158093604,124.74620665573443
D3635.csv,36.705043834254234,203.7591574115031,275.5409875527579,232.43443316866617
D2084.csv,336.76620094349,345.949906454108,100.38779907787352,341.77441130485715
D1614.csv,66.26231863892271,43.48909246845219,39.46062192320117,50.16237069347776
D157.csv,219.40386500102275,118.40332506948764,127.16595992862905,141.71022504560756
D139.csv,261.62025195690524,284.2171436956449,796.2788277722194,309.005451335747
D33.csv,364.67614426308785,374.87947734784683,338.3215558986749,349.38099829478244
D2.csv,30.40268503782078,29.840604369857484,28.33067015464742,22.41598670702807
D130.csv,1482.311415507838,1239.009827567284,507.31467354504974,1205.2409419457176
D24.csv,196.36541968954597,421.2735614422227,64.65747597883512,136.27250380546835
D2036.csv,26.327056786383196,23.780893774964454,16.81429080127128,11.967416391734155
D2069.csv,84.86533807900634,56.70852134844702,61.30912204833667,92.36088981142824
D1652.csv,79.78885493793194,68.11003259416556,72.8253873471225,53.633462176341745
D26.csv,121.7876885730521,418.35806878716494,56.641360479697695,112.58563486119175
D1624.csv,193.59677344901198,140.37466790078412,48.70833419444602,54.18189770331719
D4.csv,247.31801797244682,221.3202179457506,333.5418473172595,260.9559074625024
D2074.csv,332.38614225574173,379.7660424880013,62.33300700987998,700.4273995410258
D34.csv,229.6677024642101,210.4811238053956,187.52946493174426,212.5233685796791
D29.csv,110.90593811902359,120.47763707139036,82.92394903712534,152.33703878754258
D150.csv,42.54098850072962,41.137146908139044,27.56224837590231,31.72202507601974
D35.csv,186.8628176635237,1326.2912767489047,42.54636168346981,42.314606917895006
D3632.csv,113.71837114398285,90.54279463245494,95.7088133442045,74.67608095800027
D137.csv,1679.7673578762142,1283.9839537921575,833.3652544842764,914.5393529635563
D1620.csv,160.09200436364728,253.42590521043047,186.35256576641274,118.31499193197969
D3602.csv,18.15252063697573,16.57148824656794,20.293918373461786,16.42972642964964
D11.csv,298.698520239368,340.3787541632245,202.97931635363585,247.83685928749952
D1615.csv,288.6915073407892,367.49229880812936,351.1627770077822,222.74926181863208
D48.csv,0.060861526615538876,0.11726764835774962,0.1513175194913274,0.13087672275258255
D19.csv,14.453898876322754,16.691806762063333,14.08273440029527,14.251869681844555
D141.csv,23.683829098583733,16.65465140411954,19.959477781437876,15.727404638429634
D18.csv,495.73494632958835,458.90049521780566,400.2751347190277,499.4876440150247
D3643.csv,183.72617468575834,111.23934128349181,103.82509959027668,103.92960327028729
D3595.csv,248.4417503264752,218.4579427916187,136.95457485227757,295.64340474112464
D1640.csv,45.719003938008306,42.23005050942783,41.57377636170279,45.42959683409073
D1661.csv,80.19938215557323,90.54032488322918,76.84023223637534,65.64018594426484
D2039.csv,45.39942400513164,49.530961705361904,52.95321725075959,53.41360210692082
D17.csv,144.17949490089802,113.34929077117488,108.01331230254425,128.21906759638247
D3.csv,92.66939449238127,102.66229042281064,88.20392299357084,80.8695078771546
D2066.csv,139.28335776504727,112.29856970972313,67.00044195692908,136.74922795712789
D1.csv,49.9035530507939,48.08026644649545,12.942271862943892,59.71841671579916
D3630.csv,43.417595139704694,43.596359029860686,28.435855643558167,41.98726872388341
D171.csv,182.46207600228416,192.70247130232588,139.9980354059761,200.46024868065177
D161.csv,85.78109000086886,58.52954565351275,33.72649754929755,59.162799840219925
D3609.csv,244.49876635076407,187.97335373083837,180.61720677592197,221.95423322847552
D1647.csv,73.6142891468508,55.7208446213116,80.78017279836892,71.24572971328735
D158.csv,128.2228862342528,57.84538479163539,80.19523492212225,74.0708365934263
D138.csv,1024.4890664046814,1021.6481492316236,665.2444305879884,1287.1013355162386
D1646.csv,56.5193885861873,58.92013136447008,57.58089195589438,61.792039063286474
D1630.csv,268.3465980127655,178.99178049598527,185.36785145451933,182.9097015889285
D22.csv,254.92077067416832,385.90234188116057,70.90529764297732,147.6880161619611
D10.csv,72.26371274452761,80.89529468672764,82.15734817631588,89.48597560183478
D3614.csv,51.26634602717429,52.372956355574395,53.99343887122459,52.94295947351794
D2051.csv,100.44606804986434,111.80059806494431,43.53046124601523,49.445409654713416
D1653.csv,280.4865169028257,208.2007904244348,148.14242684081898,157.01486230346575
D16.csv,1528.8429834102726,937.3530444983373,956.6348838084557,861.3455316514212
D14.csv,101.9770966390489,61.33790203536544,88.27146637695715,46.239466810080614
D1617.csv,77.16212192517413,59.914054451173264,77.77259572101632,52.71865033665528
D23.csv,244.83712362544875,294.2063898971253,54.384334851341535,120.10944245504594
D1650.csv,3597.3011297490475,2893.3928830687905,4106.988051348306,2562.874377787533
