fname,ridge,rf,lr,dt,ridge_rf_lr_dt
D1637.csv,0.0262211570009933,0.050080605865697785,,0.02616802674107942,0.04814597490699374
D3623.csv,0.007914614995795667,0.009102513203197946,,0.005502652085862451,0.005912895765301274
