fname,ridge,lasso,enr,dt,ridge_lasso_enr_dt
D1656_D1657_D1658.csv,613.7614593715422,665.310520760972,636.5068815779645,97.25153363989752,651.7282125672855
D1660_D1661_D1662.csv,247.55843142057253,245.30343954398145,245.43123967278993,235.33400626054217,280.95983911386713
D2059_D2060_D2061.csv,745.3376092680993,774.0654481568251,771.4977267404603,70.09530931900024,781.8385768413949
D1615_D1616_D1617.csv,399.944786868834,413.2781598819627,410.71687067490745,102.5264099520427,410.6915523338366
D49_D50_D51.csv,935.4666481173791,935.0254596110756,935.0403375928493,45.13084987359292,907.3238846582425
D1625_D1626_D1627.csv,2262.4381601818677,2438.7275460284463,2336.197746231099,490.12682772689084,2313.4633646360776
D152_D153_D154.csv,6042.2665497946755,5910.589604172902,5902.124544009516,381.541932999015,5752.620216483667
D169_D170_D171.csv,6894.443617925843,7013.736031683329,7013.736031683329,636.1177093513468,6847.061224602663
D2075_D2076_D2077.csv,3568.709851786316,3619.978097952013,3618.227361929567,1007.7617443407611,3567.934955469079
D3613_D3614_D3615.csv,5525.881007699735,5522.726891440876,5522.752399509803,61.24529688323462,5522.943189056684
D3619_D3620_D3621.csv,1280.638805669887,552.8561895980715,1002.0467273408756,13.388391008193983,1224.9226024082238
D1632_D1633_D1634.csv,171.9896725686248,179.0091797123951,172.19775487138415,107.09104070836173,205.53253224503632
D168_D169_D170.csv,6875.479590350027,6825.524734545128,6826.164199684843,652.1904984999926,6839.439317904899
D3603_D3604_D3605.csv,1900.4602039930032,1993.660632289095,1993.660632289095,85.02790458332643,1974.91793105797
D175_D176_D177.csv,5885.862305764917,5873.598780576609,5881.398988041605,404.1771562142154,5906.401888636408
D145_D146_D147.csv,4593.745204516605,4591.610885911031,4591.757261972971,39.972186145401906,4602.667175678855
D15_D16_D17.csv,2086.455088709582,2081.2457805751924,2058.8663761697926,262.27255772330096,2086.550863392893
D158_D159_D160.csv,882.7111131972587,897.9079333719517,902.3170010115431,146.2138212908011,904.3559762345922
D1659_D1660_D1661.csv,4666.373891195268,4631.666266867246,4631.753625685318,45.186213425439426,4626.651419319773
D2083_D2084_D2085.csv,1333.6771683858444,1333.6771683858444,1333.6771683858444,2705.49343685068,1333.6771683858444
D46_D47_D48.csv,10264.631076291254,10264.705521861952,10264.692518839494,0.07783243400695407,10264.675937584072
D146_D147_D148.csv,3142.9762257638954,3091.8722147713847,3086.6506648822474,199.71356173682148,3125.022933101552
D2065_D2066_D2067.csv,1033.670531042046,1032.8809647318158,1026.9340284484383,57.48416374357257,1056.4116464357899
D37_D38_D39.csv,204.32758818342373,265.7462335572163,199.28966013518766,100.20157004026858,269.5136017848764
D2055_D2056_D2057.csv,334.915091774105,335.3115454390259,334.7271498404886,33.142232287912094,333.32424340571754
D2044_D2045_D2046.csv,5287.678407007157,5248.500128754522,5270.3171258422435,195.7618003357148,5248.350743292928
D129_D130_D131.csv,1743.283570499103,1680.226123580291,1682.3435827915478,217.1492858801904,1696.4580098596152
D3630_D3631_D3632.csv,1018.7907574637192,1008.7642865491867,1042.468675495588,155.24581677954671,976.1490859090476
D2074_D2075_D2076.csv,1281.0034166845394,1898.2958824209827,1872.0556030388052,3349.830442290324,2592.4049154842332
D162_D163_D164.csv,261.3227594720293,227.68195232814892,303.63360760795484,137.20096763807373,273.6743928396745
D3639_D3640_D3641.csv,3520.554789032054,3511.437553249464,3512.150207851806,192.71860250263052,3480.381306235984
D1642_D1643_D1644.csv,2207.566417094504,2238.2145550817886,2238.3821103676064,114.65179045750195,2225.600617540203
D1628_D1629_D1630.csv,2660.0160224174383,2681.439416287154,2679.293422443927,208.05995487495116,2722.0293335881643
D3616_D3617_D3618.csv,329.0265450728828,343.66147453699773,339.4682557764691,42.421079544258184,338.9345330579105
