fname,xgb,lasso,enr,dt,ridge_lasso_enr_dt
D1637.csv,171.06034128289474,299.1968189799155,368.18944741465396,209.61866471734893,222.0282205023899
D3623.csv,17.20113570601852,18.89418501260929,25.964893197269838,12.37037037037037,11.999825645136365
D2052.csv,181.29037388392857,585.9275715694563,200.29030078265305,237.83857142857144,182.3169250432525
D3618.csv,32.41184997558594,34.131357148992585,31.27944705012852,26.863397308709825,20.53254887471972
D136.csv,773.433027787642,1091.0013160039882,885.8012677316543,534.8720975993704,496.072360771173
D41.csv,2169.967557779948,569.4864625007979,569.594874473723,2117.522916666667,2240.850076997876
D1643.csv,137.62007904052734,78.52383876016525,78.97170459824652,160.7562037037037,153.9469306806113
D2050.csv,77.53092101050206,35.38601088227237,35.38599066974782,38.558196721311525,35.69628688012668
D2065.csv,114.01983942751025,49.175420828374065,49.175420828374065,71.09285909445762,69.93859510226643
D32.csv,102.4338488769531,139.40784555597622,108.9449264423984,92.05093750000007,125.24538912890353
D46.csv,376.3369140625,434.26753689561576,434.0924500781037,304.07222222222265,310.72193240848003
D162.csv,32.71881378173829,29.179151293634618,28.2267672722631,23.095178571428555,33.737812682823005
D31.csv,102.4338488769531,139.40784555597622,108.9449264423984,92.05093750000007,125.24538912890353
D2061.csv,66.98022460937504,39.623587083690374,39.92081361238565,94.49673611111093,92.81006370265906
D176.csv,361.9397385253907,109.5531154438313,111.63541706954216,255.27260768221396,267.747403348908
D168.csv,19.896920420258617,16.680322662628715,16.67594295383829,15.438511111111062,14.990784206067929
D3613.csv,498.3565974001025,231.70958546254897,231.6289284527154,441.5983606557377,559.1762146785466
D2079.csv,149.27194519042968,99.26231354946088,99.26231354946088,60.27402631578953,48.75359402896495
D2085.csv,2030.5263157894738,2030.5263157894738,2030.5263157894738,2030.5263157894738,2030.5263157894738
D2076.csv,3701.978858741554,313.7541510282696,313.9696452443759,4289.887387387387,3878.6752804743173
D3640.csv,111.7806729403409,128.91212940369044,128.26760007838286,104.19328671328671,134.55259636127354
D154.csv,210.44212768554698,336.7529765308001,305.7436522039152,261.4672499999998,243.4946408852085
D3596.csv,55.9745816040039,38.19247740191102,28.619035256256343,34.58910763888892,38.38392725098129
D3620.csv,14.610115432739258,104.97892326735527,513.9337767870784,7.9828125,95.28828727241981
D30.csv,73.35616754150391,28.326408939394838,31.49543608777226,20.388177592592495,21.219865430006077
D3616.csv,53.59232116699218,29.157601260119804,29.159162114457352,47.79147073412699,53.30874640731658
D1644.csv,414.5068054199219,390.0744156175714,390.0758032740963,235.2677083333333,222.50760084684075
D1654.csv,201.21225043402777,397.1242212758568,490.99634319653416,195.14814814814818,214.25278208190406
D1645.csv,100.1694346253301,27.98247707585566,27.982526308637993,93.00845070422535,117.07850866266777
D174.csv,12.554895027807206,9.0971449493899,9.124593124803523,12.425058111380142,8.577435704683946
D5.csv,172.24978515625008,207.5418318689983,204.11677063672286,172.0059374999999,294.3781779305762
D3644.csv,137.4003677368164,172.1813847493732,180.1522012522596,144.4418733016305,130.60337202946462
D156.csv,374.4601904296875,145.48162388960395,145.5364578803782,183.4683882783883,176.61248785929718
D132.csv,3745.4040451049805,1295.2854131377244,1309.660194304015,2609.375,2690.045120686726
D40.csv,111.17395389441288,64.42361134850853,64.42361134850853,81.92583396995158,74.1728446450044
D3610.csv,3511.912957763672,2535.5357462575894,2427.504876422102,235.625,124.8001901716096
D3631.csv,18.456759338378905,15.988737818328108,15.283931526245286,15.259886363636364,13.202125747435886
D169.csv,24.41198321161686,20.01323090016052,19.94854828049179,16.507017391304345,14.544717720878621
D2046.csv,145.25367126464843,80.35700017717227,82.74389786528154,106.16886517972132,59.33642825611524
D2047.csv,149.14615234375,114.54428836447605,113.33236707708693,125.7658988095239,141.49522361929743
D50.csv,0.01662143707275394,0.021726658251578712,0.021734288517719767,0.017521666666665325,0.015341360313387042
D2041.csv,537.2742420693595,165.58959156203701,165.58959790079746,435.5996903154166,430.24988311855503
D37.csv,220.90844305630387,258.5962331256015,258.64617206712717,101.96059113300484,78.05043342074642
D151.csv,162.42518159038437,109.49353641174784,83.38286633395843,93.0207645456522,107.87832298877342
D7.csv,461.9492167953491,526.1157053166003,476.85780951658825,260.9976981671891,326.85951627372765
D160.csv,44.67156158447269,48.422027009447675,45.80805631523081,50.39012648809515,45.027834536863985
D2071.csv,56.96910940701844,49.7492054638293,44.35625021200613,39.55896565183437,49.52819230808483
D2054.csv,29.55916573660714,49.96251908799833,50.691861422790055,26.961904761904737,27.63675159793553
D148.csv,181.89778747558597,485.8148559792295,244.6791161830617,152.98872051886784,139.23912160824796
D164.csv,112.769143371582,112.3273461150167,120.35975539166334,110.1958333333333,110.34899511777203
D49.csv,794.7249813842774,783.9603200511266,783.9594676196826,793.8025,791.4546636862808
D1633.csv,193.27215576171875,238.8913128217693,230.99115085745726,157.1315476190476,123.52052731289555
D3617.csv,63.30695701132015,45.010278465873704,43.72161655567292,30.26221019626634,37.3873110706304
D27.csv,157.3005228881836,40.76299045552584,40.75402190204795,218.40136458333336,118.53329516885788
D2040.csv,127.09812906670936,97.50325844326836,76.88590501728991,85.58684326058375,91.07675075808734
D2077.csv,2019.527151489258,327.1834116430693,322.10104414995453,2006.275,2082.1587231213125
D2049.csv,31.67110421316964,65.07356737447054,52.1626770964384,32.65498511904766,30.73340525029431
D155.csv,43.71378234863282,28.694155303107557,28.534648033979742,35.84947916666665,30.611152303457324
D3627.csv,212.71588134765625,648.8856886082116,548.0388051212043,224.9867424242424,182.67645389752622
D47.csv,14.311937713623053,17.098506603519603,16.845029664848543,12.764479166666671,7.937505106884302
D2083.csv,832.8473132905506,449.7637843530025,444.8824768928292,576.4070294784581,577.6438911555455
D3638.csv,449.1404969262295,133.83827549566666,133.84633307310884,177.38996522603045,223.20158112864098
D131.csv,132.406005859375,429.715107391536,306.85656284003636,101.875,113.14345881760758
D163.csv,45.661799926757816,65.53375806560186,59.566280597775254,41.48083333333334,40.511462493945004
D3600.csv,133.49862182617187,178.4103322231939,180.02209198062184,272.04260416666705,85.60529231782466
D2059.csv,56.84964773995536,34.35754420855665,30.210025648417545,47.834285714285684,51.22402227195569
D1623.csv,342.1045349121094,569.3297695896377,481.28111923593895,247.01940280464214,247.5492618177238
D1642.csv,136.86231904871323,58.938569092783645,58.938569092783645,100.00000000000003,73.11089858980316
D142.csv,19.313479125976563,20.442843917452088,20.44146922186562,18.741568010265695,19.655575639987823
D165.csv,126.37108093261718,133.25077484449577,142.77588541034694,126.36749999999998,127.04651502462316
D2081.csv,79.23591003417968,71.22340722794111,45.55783249675064,42.23702501690335,31.035946183528853
D167.csv,2013.1784083048503,859.7375321053396,860.5817652642763,2034.75,2087.9913299195605
D2037.csv,32.45450097656249,16.491577559726053,17.237708818199277,25.87124999999994,38.41341517033417
D9.csv,14.85157769775391,22.908976381859762,21.368523341744073,13.771489583333352,16.631550114252263
D1629.csv,83.81774030412946,119.01668197286419,86.67371027323644,82.3379095059076,73.20020753104265
D1622.csv,401.45013427734375,273.19605093048466,273.15777518491916,183.12396978021974,240.7866576004388
D2068.csv,100.98321533203125,48.32341972809417,48.696752853609865,104.14903846153847,117.54351941732092
D3624.csv,54.4666493733724,96.259313014841,85.09711087645034,55.63715277777777,53.814515886516865
D15.csv,79.8295327758789,45.977202753592486,45.980328896574406,56.952032397959144,65.11531807094111
D2056.csv,142.47250366210938,197.2619046258693,133.64682983347691,88.54861111111116,50.10844137582997
D1631.csv,103.76339111328124,128.7767540236473,112.84823869551056,86.55245535714283,101.61573713226514
D133.csv,750.9626608455883,621.830873144352,619.0316192757871,750.0,889.5287558844502
D3604.csv,256.36042846679686,50.93508901796518,50.98272260377691,192.56850000000009,198.77805529666648
D2064.csv,128.11906389508928,78.20026977643846,85.81722533237864,64.87906759906774,50.46826498381148
D2045.csv,54.27003631591797,35.679126941766484,34.64164764899367,34.765625,42.884393167582914
D3606.csv,105.78673095703127,87.79161875759175,88.68570501334311,97.5604761904762,95.7468527881309
D2055.csv,69.29446498325893,53.87571729401243,54.7971086411554,27.933516483516488,42.824037549908
D3598.csv,52.0586978149414,33.32259578132617,32.26763986597031,25.559925000000113,28.122728725214433
D3601.csv,42.302538635253896,26.635948424323168,20.904103622485405,29.26854791666667,26.960990350925506
D1634.csv,45.20006072998047,24.953964823331194,24.96058591053213,51.425,71.64976038823083
D3642.csv,218.91675676618303,124.80052839014674,124.71322925584926,220.80357142857142,244.59916244837495
D1641.csv,353.45370751096493,210.40049569805285,210.04082673131867,192.88771929824546,226.4292913963829
D3619.csv,71.80507914225261,53.7306430340174,53.75112509642971,66.51527777777778,64.54577720611577
D1649.csv,294.4289855957031,66.59273980107665,66.60335533787392,300.1562500000003,321.4194302292889
D1632.csv,17.156095886230467,39.28818637486533,15.808680065475437,11.28962258480504,11.658410629346031
D3597.csv,198.77459912109376,452.9161681035428,286.3922450204605,183.11226785714294,228.25887853422304
D2058.csv,58.55033539318648,48.98254324607064,48.92037975054363,40.97786885245903,43.43500351698804
D146.csv,46.51385107421875,25.688732205430448,25.6456971367037,38.082281250000044,46.902494885922785
D6.csv,67.61200727050782,14.148636268713648,16.34276498778254,69.01097624999993,83.91565840028281
D145.csv,98.42620483398437,190.61085380286045,176.9474824088348,69.64320622895619,73.60302306635957
D2070.csv,17.690792410714284,54.07146845134514,33.46870325460623,17.804081632653048,14.763404119841626
D2053.csv,149.41432059151785,129.95264863203175,129.9399370106214,164.72142857142856,162.9351637398392
D2075.csv,1777.6022670200894,722.2422462582981,722.1480230531274,1773.0428571428572,1836.2719593019438
D3636.csv,171.55587439903846,114.16030050859419,114.14129446098389,122.91418731879085,121.62095151895728
D2063.csv,143.183893500434,80.02912302137247,79.31384801148016,110.71851851851855,118.48087116654771
D2080.csv,160.4358164469401,89.75399352712577,83.08889597750279,99.7015091390092,84.3828475601576
D3634.csv,177.1866061970339,138.7406498239144,141.10743441243034,168.55084745762719,168.60373511088625
D2078.csv,450.30641479492186,112.87417593784485,112.45296705715445,532.5,575.4364086170374
D3607.csv,44.133074340820315,25.636994157286505,25.05754783814253,25.079602272727257,23.056166074338798
D175.csv,7.607725830078128,7.7968637648476165,7.7968637648476165,8.085774238098217,7.527535824846285
D1638.csv,785.7430114746094,345.1245532222297,345.1245532222297,739.1666666666666,839.8490661601758
D1663.csv,141.71317036946616,146.67489167650456,145.68221957827913,99.68635912698414,98.10724657641265
D153.csv,137.92270584106444,43.846389571514415,43.85607108738718,119.46689285714292,122.29434563145347
D177.csv,356.21091503906246,117.81061851999002,116.74947638369588,246.57474479166655,281.6439579215121
D3612.csv,166.2541701858108,318.1165052318074,221.69487342541126,179.85537323037326,165.06064365232584
D3608.csv,612.7535937500002,856.1539165126609,798.234857533698,349.07672023809573,352.9102805925434
D143.csv,12.401177734375002,12.554270489974494,12.588158831112722,11.31712539220454,10.936452993323078
D1636.csv,175.35170812774123,279.7276685260442,321.34845510753854,232.41228070175438,185.76171578060615
D128.csv,125.82650604248047,80.95858960542628,80.96338305992307,81.3217261904762,81.26179099395571
D140.csv,609.4131986177885,2878.8160763848405,2308.5397101015506,450.32051282051276,303.5196410747518
D1625.csv,325.5159265854779,242.29693233064637,244.83066485349948,258.70778867102393,289.1784898378931
D159.csv,354.92289306640635,1026.8027242045641,931.8816386281858,501.9882484243699,439.7318857876636
D39.csv,111.56958506058673,93.84512278169257,93.82803853144748,102.29591836734694,127.33715664102178
D1660.csv,69.30640980113637,39.311843473268276,39.31122640998744,35.85584415584416,33.90937649000157
D1628.csv,62.38588429920709,90.3879755962236,90.36187899816002,65.71569492439282,66.02172555942583
D44.csv,69.386181640625,57.57700699090874,57.57696248497905,57.473194444444495,52.301983090324185
D2038.csv,47.318667602539065,64.60183666805202,63.01555716555265,50.868589075158425,41.29364852410179
