fname,xgb,lasso,enr,dt,ridge_lasso_enr_dt
D1642.csv,23269.330057389598,6682.1423506442015,6682.1423506442015,15650.183823529414,8731.422148254238
D142.csv,780.0122922162057,621.5865132173424,621.4967030470564,590.0601248711928,554.5805888042538
D165.csv,26541.185602808728,27960.150598553544,33815.44442161848,24868.66618749999,28804.25650242779
D2081.csv,10265.366550741344,8208.594872099304,4085.8964493947337,2918.0847815438256,1546.3498790116487
D167.csv,6312266.526177387,1272343.6320399002,1274220.2475474419,6396833.083333333,6616715.887174015
D2037.csv,1669.721974246639,405.38146933663893,443.05043352347167,1204.4537999999961,2091.9773350328346
D9.csv,354.9345145542603,1033.3290031414322,893.7691979638734,341.7887153211809,367.4213704957585
D1629.csv,19179.549577157413,25576.533672433645,17253.25652187523,16198.928022981412,11771.728135891417
D1622.csv,301493.3833054185,128668.13924894163,128659.24718619471,47925.215007080384,76102.53641438627
D2068.csv,15481.782770041089,7733.922847985619,7702.996463928919,16921.97235576923,21075.046472484806
D3624.csv,4457.318190735455,15899.087221881893,11890.343737594318,4196.240596064814,3929.4944198497956
D15.csv,9816.500266344034,3811.8474886182435,3811.9460418852905,6137.73461983139,8064.4201115135365
D2056.csv,27200.247748509464,49616.8946471337,24721.31700135163,10876.516426282062,3855.9182417968227
D1631.csv,15495.187914907932,27985.221507129132,21016.38976992297,12422.862789204217,16230.395106701599
D133.csv,788953.5027215341,850544.7152119381,844228.9144229939,786764.7058823529,1015526.1134276907
D3604.csv,78464.73863254402,5736.340656548713,5743.397408177405,44387.67500000003,47228.74649415928
D2064.csv,25634.33304907073,8458.979233546175,9599.323437433237,6362.86067423119,4099.627447930916
D2045.csv,3966.242916900851,1957.8986027600658,1783.3443555674828,1746.317109375,2566.219901912463
D3606.csv,19584.462534950733,15627.84556948705,15727.530135122011,16203.11525612244,14262.91878444337
D2055.csv,6278.691046652198,3822.8199346073843,3958.0816719860322,1111.4623732037196,2632.7861767508416
D3598.csv,4117.152809301617,1648.5225129862174,1674.0316181383707,1253.979285375,1282.308551525639
D3601.csv,2728.0569896128764,1823.922619024635,1156.2327195547148,1253.3429676277378,1157.074679325858
D1634.csv,2845.7825672442386,912.1056628536169,912.7664962146325,3655.987999999999,6249.138149628393
D3642.csv,75740.61482517634,22103.006415525237,22098.111911773587,78184.69642857143,97088.37201392617
D1641.csv,159091.70325406393,64776.94427176446,64590.560543907784,49888.737543859585,67389.87144158005
D3619.csv,8760.55478345727,5133.462552979537,5142.414091469352,6410.136394675926,6719.237974883627
D1649.csv,114978.14518688023,7674.443343560993,7678.576828625851,118583.11631944461,133095.74688577026
D1632.csv,473.21674364674834,1911.164959788174,367.7561695918175,219.64710083096116,206.5760666859757
D3597.csv,53435.14249084651,275471.9741837027,121218.36948997136,44590.29114079084,69549.87519158723
D2058.csv,5517.513589782286,4445.449029481466,4421.282839056792,3928.162891621132,3539.2001867646436
D146.csv,2944.527918121553,1346.780446710051,1345.0952068148986,1863.2712747309058,2719.249725920518
D6.csv,7047.045883548251,298.55115512713854,396.2100379083251,7251.725374941865,9565.377788550328
D145.csv,17363.417762894755,51153.163557352345,44985.27260065142,7996.8036453174955,7842.715642385696
D2070.csv,505.0706357155527,3709.935977095453,1548.0443361241778,484.9326530612239,316.4688758333367
D2053.csv,34782.456980924944,25191.55407558404,25185.317436934267,37503.61964285714,38958.73681077404
D2075.csv,6339994.292473277,1424324.0765872928,1425542.8380858847,5699247.271428571,5927461.006681862
D3636.csv,41884.36777071586,20903.531404280893,20579.883679460392,20843.52848020484,19039.111130945617
D2063.csv,23526.069139782296,10201.658960470058,10108.388254343816,14383.938209876558,16471.283175419885
D2080.csv,36572.22614114607,12936.134787970426,10598.874731827775,15469.85038997133,11771.092045261423
D3634.csv,50224.888372631394,27713.490758103326,28888.007247458474,39892.234434451755,40958.084728347734
D2078.csv,350537.6551219076,21743.319279092488,21771.69625743728,413001.9,467572.4688361481
D3607.csv,3094.753524992258,1382.1758480290016,1281.2005858327216,1007.57474935434,871.1578255945451
D175.csv,108.27128821479282,97.25394549323134,97.25394549323134,97.2985930988103,85.11022532420047
D1638.csv,865135.526647523,199409.74631358797,199409.74631358797,793962.5,953417.0159960914
D1663.csv,28660.802012134343,36966.91099229073,36411.920058011856,14946.912862693693,14674.423762284225
D153.csv,22959.82742803437,3164.3889270799423,3165.7303807045128,17952.84280556125,18908.124701843233
D177.csv,184311.45804519698,27878.727044033014,27531.49445533984,93712.75187862193,127844.23783674503
D3612.csv,52186.91679830809,152100.6505245625,85081.84711221613,57924.17260564139,52788.07107711445
D3608.csv,591711.4090233691,982280.2065108273,865672.6010175754,223161.5357911939,211687.3761077735
D143.csv,329.5873072449381,351.6557347136224,353.23935395449115,237.52075183920815,226.51196974182463
D1636.csv,59140.0828705796,142348.7356206956,163087.11212571984,84734.75877192983,61563.25750651688
D128.csv,24230.670302543884,10568.559920829506,10571.606671751299,9353.671676587302,10436.726404430825
D140.csv,473975.75273178174,8798629.686552161,5702347.037813302,280114.85042735044,116401.71726542582
D1625.csv,156984.4700122312,88432.5959548198,88346.25485636189,104513.55537778384,119454.58764088087
D159.csv,195671.9595797697,1931610.2903533415,1646049.6537461453,404699.01948174916,383705.89523880905
D39.csv,21666.828035979855,15044.248062333767,15038.451453505675,18418.005102040817,26379.226898926398
D1660.csv,5433.277395129746,2278.79495184119,2278.710262059745,1630.3137755102043,1532.8018929004047
D1628.csv,5860.585370037983,13945.549972942315,13941.860338591898,6753.083429892001,6623.7160251346395
D44.csv,10507.318512368201,8189.700326379723,8189.683020668308,6687.071523148162,6662.211207902548
D2038.csv,4931.223741669208,8235.352744304875,8133.649107248192,6319.05372456985,4970.719692937835
D170.csv,45964.9417102925,22639.66748606196,22607.09295779463,28350.487125701773,25441.394808630303
D2067.csv,5753.014017521114,9250.296403626182,2151.9660512874957,2140.893958569022,1523.9541919980536
D28.csv,2087.8656069448157,1090.8481597100963,1211.9000751280175,525.9071652731884,315.10444414672594
D2048.csv,57257.49014465468,157807.52248205728,156974.70081329663,63876.10178571429,67784.13124532944
D20.csv,1097390.368041189,321886.5678520204,321886.5678520204,1823850.7180000008,2103526.190595077
D147.csv,793.60476541511,388.9392410139055,388.7369771210889,480.89899523871793,653.9449576372181
D1619.csv,16191.817600923989,8174.5275116564,8148.341223317862,11372.668771881481,13239.054098108109
D2082.csv,8041.712280105055,4368.781440376854,4371.286444618055,3598.1474637375663,2981.397895299047
D3603.csv,4076.6673413552826,2914.3097598846243,2130.285510019388,1705.887253454185,1494.0964401445108
D2042.csv,579.1984798363679,263.16892979362666,263.3554906873096,471.1161203519314,290.34094571765917
D1657.csv,12833.804581577331,10165.404394854857,12584.708047527498,2557.1601918402775,2541.6535484951364
D43.csv,560.2472917921169,247.58415446826663,247.58415446826663,546.404797585229,618.6769263254405
D1621.csv,174546.16019509055,452011.5140852692,399295.26327921636,186861.26224464257,123408.98800292154
D2044.csv,231814.9535477458,290705.7871874415,290378.5972430482,234571.13043055567,289254.75957928586
D3641.csv,27838.27545691753,1072.9211520106944,1024.9960658009652,28541.78795918366,32656.57319751848
D1651.csv,70468.28756018126,99554.22974170701,56301.00004261355,40587.03178226143,35067.32573847023
D3637.csv,30803.39322605431,165576.11996138308,155073.95257139252,59471.2170138889,67260.2732908404
D2073.csv,415478.11471058894,75718.22418641436,120400.73510576533,414787.03937500005,467927.28543798684
D3626.csv,36103.171977481354,16263.604044217263,15740.065065998619,23058.875289922587,20477.116795292062
D1658.csv,6239.820150542827,1328.6657890215324,2535.262456133792,5977.534396111388,6006.398822612103
D38.csv,7235.396559398704,5484.103128710447,5354.209865589904,5522.015659011661,5581.4565100361615
D21.csv,796.5459467092958,124.34354830706734,135.62570768399033,359.3345104166674,383.2309405025452
D1618.csv,3131.5309898842265,3702.8026227850914,3702.880941301952,2585.200827244481,2843.1287315952864
D3639.csv,264283.2199050738,39156.80427494557,39857.43449678731,108367.99371404234,87199.06625193033
D3611.csv,1968.1415802404501,8903.840656011362,9985.334986446669,935.4999815143454,904.8589903714709
D149.csv,37332.47624169585,162483.1416010879,45113.512602674615,16966.260079924727,15978.845921523118
D25.csv,12529.96428305766,1996.7250768597223,1986.4501778736035,6733.566757500014,10505.705354457488
D1655.csv,105248.61871325213,8778.655118312534,8782.799843566174,27330.238805970148,35107.42691370406
D2060.csv,35210.92251707687,12164.123995959086,12038.955826217074,5913.136072060515,9070.632381207275
D144.csv,22003.446399032,19167.775066257444,20307.150512299628,31862.661642361105,18073.088375229854
D1662.csv,26417.928620143834,175491.83254371854,159544.60612737,3361.347740464337,21653.967866292718
D45.csv,1385.1904884271223,319.36331832188586,319.36230664707347,1332.2658375308622,1554.3566559911712
D12.csv,5329.2220541267725,10541.971599921439,8203.468868449405,2815.280847411276,2577.3212436055824
D3605.csv,21655.52501016273,17270.480475639266,14715.168342500849,6016.824589827847,5351.708188117331
D42.csv,438328.83687662624,593736.3483165703,666585.5014568471,448478.95910377346,552353.8228468463
D166.csv,1201807.9654657512,40492.520984067734,40492.520984067734,1195046.0,1377582.0958256351
D2057.csv,623.1260283721344,2991.6181504679894,1575.987607865352,468.7142307903557,648.447538161036
D3633.csv,17855.521470343167,39491.90867518774,8444.574922330343,14540.566037735849,5062.84748799099
D13.csv,101535.33354012582,59352.16569445236,55069.414655205175,37955.21837420493,94394.48427382311
D1635.csv,28396208.98977344,14151916.15080142,21269601.436820574,33085345.0,40399289.98090227
D3629.csv,44957.41098450763,6910.963054097947,6910.963054097947,16049.395408163266,23714.27138100144
D129.csv,845747.9908128858,912263.1330388021,913049.6857542027,956227.3595391106,871067.4310381729
D1659.csv,84252.49042280074,49978.503686691314,50326.60578072122,44830.18364197528,55474.457096352664
D8.csv,375.79970950310724,1083.7663346073623,926.5878454513492,372.12065987654313,486.5687369990761
D152.csv,30843.419315092022,11749.066403829138,11485.137928569447,16408.13355412252,17764.884979525545
D172.csv,55505.9776253844,27660.56273476348,27635.082925368253,22978.16709815409,31896.278529720796
D1616.csv,14451.361726556135,12027.334631416466,2911.60618352079,3869.2144232013466,4643.656471759329
D1648.csv,387479.26508901117,24978.364095350807,24980.957046924817,387696.428571429,668953.376303684
D173.csv,44113.68570140681,23279.397785339042,23264.901119939204,34616.899648697894,26768.099173365285
D2072.csv,5841.254261069297,2840.4198096417167,2831.1356963663343,3340.251239754099,4039.913465790215
D3621.csv,13982427.398382291,4029204.565491243,3351576.687392804,1373624.6719999998,3260735.518443995
D3628.csv,24472.646423781913,3815.6566746626863,3888.6053923491913,25769.501736111153,30752.667977261004
D1639.csv,14166.762651202313,6363.5795806135375,6368.050837180662,13443.846153846154,17999.928074425592
D2062.csv,17587.89152528218,48891.93815872319,41939.82513603974,25850.76465066173,22216.233413047663
D1656.csv,87131.71131738731,8275.058747477964,8278.379829297966,22960.53897180761,35045.68705209327
D3615.csv,1748.954083636679,646.5764753816982,630.8037478569568,1449.6088828125025,2605.1717539353003
D135.csv,3628776.4197477037,537040.9382881132,535816.6640426128,696428.5714285715,742651.2945241564
D2043.csv,301583.92859641736,19118.03181736527,20318.718454286405,41882.731102514925,63137.41924558084
D3625.csv,205900.72618716955,101664.33368786467,101664.45820685079,128445.39917442104,76066.24005754989
D1627.csv,70744.80034875273,51191.30746472,51177.6390573851,60147.5091796875,94485.11708315468
D3599.csv,3102.8027151770452,1574.2016377680043,1574.141295745876,2006.2749079861144,2662.8366597302847
D36.csv,153112.07791400328,56839.11982698143,49255.80903339022,109937.0078125,179665.30998869584
D134.csv,750478.4676997848,115281.32084717954,115221.32488668115,630714.2857142857,60696.68555218315
D3622.csv,497.5978339770809,2670.704198862615,2686.904630088093,751.6703666737533,1129.985031347239
D1626.csv,22698.419492470366,73209.34726871371,26368.145758454313,15992.547123015871,23398.539421634825
D3635.csv,1347.260242874525,94039.77111848525,88865.48915075761,1221.1108561767912,678.2222751736972
D2084.csv,113411.47409791108,6786.166637695179,7925.148984744056,113453.92256944449,141280.4525138147
D1614.csv,4390.694871406125,8540.81755528101,3040.23506460095,941.3859360763875,1384.754026653806
D157.csv,48138.05597738702,16278.946037965517,16450.514868462185,9425.592123263883,12042.138710493135
D139.csv,68445.15623399458,435916.40023196547,305999.4446228726,263157.8947368421,49035.09700331697
D33.csv,132988.69019459246,78106.07793270258,80537.10525200679,114888.9287155382,110198.53199994557
D2.csv,924.3232575089316,798.5653113239018,798.6808868726572,1004.3976629513876,354.93217404719064
D130.csv,2197247.1325448505,257805.53468092933,257572.09017030516,1306071.0561095725,1641909.9250773871
D24.csv,38559.37804985153,5396.468826395061,5396.614657313715,17418.21997999993,26807.999514344025
D2036.csv,693.1139190334455,280.72860239943293,280.44048023361313,58.45202562500042,152.8171883564418
D2069.csv,7202.125607264042,1946.3580697997522,1959.2926698229894,2811.6869599604483,2477.497171104438
D1652.csv,6366.261372306347,5348.6229081574875,9350.757210293243,3994.582222222223,3989.012489285613
D26.csv,14832.241087966724,3495.508776237076,3495.2268503202213,86280.53793304684,18660.63652024941
D1624.csv,37479.710689868065,2369.8452273505522,2369.7116125741754,5675.84921690309,4284.016525991673
D4.csv,61166.20201381954,231142.75194656148,204393.95377609017,40442.7296772876,39921.08383417392
D2074.csv,110480.54756365418,22952.396283274054,4653.591316767075,115615.15,213690.34038844844
D34.csv,52747.25355518893,35137.12539889719,35104.6348827847,44251.65,46413.260528798564
D29.csv,12300.127110060688,11075.749480776154,10664.74592726956,13219.01243749994,22106.152642678167
D150.csv,1809.7357026192099,1388.229220969994,921.9839398672542,847.7401112838386,1056.310857969043
D35.csv,34917.71262515131,1883.0194806982604,1792.5791295007198,2528.4987500000016,1408.7743510406601
D3632.csv,12931.867935640632,59143.87375690581,7910.115540364579,6526.6623314978015,4273.2189856415835
D137.csv,2821618.376586437,823841.458493672,823850.2331504929,1658476.7063492062,969587.2369481879
D1620.csv,25629.449861170055,99490.43218361693,35764.64730271801,33104.33802488694,27127.133084844547
D3602.csv,329.5140054758298,463.50185997663357,329.11855868173853,262.38377342120157,224.56245646079833
D11.csv,89220.80599318813,42630.338212267285,41208.088813913906,278337.23753125,19107.40453086159
D1615.csv,83342.78641069695,131815.93724386877,136766.82923266757,78791.84067013892,216719.17611489966
D48.csv,0.003704125421973947,0.02949020877384843,0.026109911140336985,0.004445272894965194,0.013022596397197179
D19.csv,208.91519272696414,236.2134522648611,203.03905041126927,217.90574438345737,195.06803998566983
D141.csv,560.9237607709215,369.60682051803576,353.2143471408027,197.74143600299462,210.01835455227038
D18.csv,245753.13701239982,189450.890732487,184784.52723101788,156724.9148823784,258414.0164018104
D3643.csv,33755.30726466179,10971.544231069758,10838.37847391586,13871.128835392039,8943.098539473667
D3595.csv,61723.30330528263,29012.296394451754,17784.476470418278,31434.042678047157,31722.050075558323
D1640.csv,2090.2273210836192,1722.3897151840383,1619.8113415816863,1083.0939378994863,903.9587015090203
D1661.csv,6431.940898135677,5726.029105994191,5464.6966121204305,4624.047647948874,3687.0533297642455
D2039.csv,2061.107699997723,2707.8215588747676,4780.0374107591315,2056.614613702621,1952.7526251040704
D17.csv,20787.72674987808,10583.122039085665,9771.787715689328,9099.24023599227,8644.803453217477
D3.csv,8587.616675584584,8372.577786304739,7239.821083759855,7421.686875000001,5749.164613127642
D2066.csv,19399.853750306156,4491.810513787397,4492.040970517772,10419.137589051728,11324.860083837295
D1.csv,2490.3646070934014,167.7327123213303,206.1532709806905,1802.6180000000065,2343.705685793918
D3630.csv,1885.0875677153085,7333.649284005253,1997.3029442284706,1024.7531160968642,1532.9069718576932
D171.csv,33292.409179063325,19635.05799952297,19622.680489216047,23911.866476282703,26921.24789477362
D161.csv,7358.3954017371625,3478.9174174686873,3011.606158490427,3250.378732638891,1480.0307680479552
D3609.csv,59779.64674704552,33575.66004898679,37097.947949916765,32585.781923658353,22600.999927825706
D1647.csv,5419.063566596155,9653.432363018186,7291.628924404797,3831.806558098592,2975.4152387832414
D158.csv,16441.10855424214,6107.354216079524,6112.093780529998,3907.062840432077,4330.1496280757365
D138.csv,1049577.8471827358,512554.78164578474,506626.4678027722,1043269.2307692308,1107092.8988473278
D1646.csv,3194.4412861564388,8010.385126258063,3905.034247361184,5746.3164154927545,2582.7821461703975
D1630.csv,72009.89666502476,33694.2526580721,32651.23266775223,32365.703125,28227.95143885605
D22.csv,64984.59932111192,8352.395046418105,8342.906979124497,21557.127412499998,32694.8842960677
D10.csv,5222.044179623602,10463.1553339805,9840.578096338184,6203.517539518182,6178.117985850627
D3614.csv,2628.238234977969,2891.9071643896973,2892.8106552489908,1651.7476284722245,3553.3281432246104
D2051.csv,10089.412586677976,2010.000338885643,2010.0362293328449,1816.1983553278726,1953.7798184450046
D1653.csv,78672.68616427913,22024.81160002862,22020.08065252412,35868.6283164726,41314.80113982694
D16.csv,2337360.867922823,897500.9651175241,897452.444722802,887979.7207966421,785694.8441196472
D14.csv,10399.328238929917,7932.353741550399,7855.86335512295,3578.0234640300005,3751.7962793797487
D1617.csv,5953.99305999544,7823.683882048264,7783.528452000716,2632.414429012346,2730.4561849414267
D23.csv,59945.21710518327,3005.4431729169014,2977.731807940529,12849.911711250006,19440.945842454785
D1650.csv,12940575.418093774,16159914.132884387,15940384.140173405,19134650.037733845,542475.5504134959
