fname,xgb,lasso,enr,dt,ridge_lasso_enr_dt
D1637.csv,231.340741027766,421.5542232983281,471.6344269371075,270.6781211354144,304.68834124397034
D3623.csv,23.664163628185985,24.07292439311201,32.0532480674343,18.244735415192253,17.219740472461005
D2052.csv,236.63665184783633,643.7812254344869,251.32846995663766,296.6945392872224,233.8231884688436
D3618.csv,36.454848665587754,38.786328253835656,35.481628597262606,30.806644914605815,26.237283303186707
D136.csv,862.3116240557955,1273.831461175919,1034.8314175563237,679.6372647709309,626.958461653557
D41.csv,2308.659574515642,671.307777620736,671.4510238558928,2260.096054789486,2377.0106531922706
D1643.csv,171.12725331587066,99.62215776561422,99.92656796266905,190.08730534911277,185.7080614764416
D2050.csv,104.25786809065866,50.21895905510269,50.21928711447266,46.321335372112735,43.32727532280473
D2065.csv,144.78298580005645,65.23350945831851,65.23350945831851,94.55879564104549,96.80780773791015
D32.csv,119.47961826784307,177.8114998127052,140.92842622799424,114.36805383620583,147.87949102027378
D46.csv,398.3696312617107,455.963764585514,455.7510012112676,320.9400938293013,326.7156821038756
D162.csv,42.749401604738914,35.29786626021707,34.42991653689608,29.016055108881226,43.23767332867658
D31.csv,119.47961826784307,177.8114998127052,140.92842622799424,114.36805383620583,147.87949102027378
D2061.csv,82.18602883366707,49.17345749034809,49.44921718420127,110.84135664751041,106.45178537209779
D176.csv,452.74407307317324,157.91320574497857,161.3610455700474,325.4953309388725,332.6328140520438
D168.csv,22.92344409620213,19.686753823720498,19.675624573673943,18.91865083873783,18.063893785918935
D3613.csv,595.4159978433299,322.22809195320656,321.79486396088924,525.8703753201394,667.4276698097008
D2079.csv,182.79211982034488,121.96269830826165,121.96269830826165,78.30590760885407,66.49208917296623
D2085.csv,2705.49343685068,2705.49343685068,2705.49343685068,2705.49343685068,2705.49343685068
D2076.csv,4245.1668639611,499.41140084126715,499.8347994835052,4830.3929720328415,4344.580608529907
D3640.csv,187.73278701538365,211.24459304717897,210.31270078347362,155.9660561545509,202.67750664155488
D154.csv,275.0056288280286,399.6134092388937,355.81514613899316,329.47790084086046,304.5703447290783
D3596.csv,70.5670150190827,54.27309903615506,43.62728825403643,45.11142706462209,49.28714337396449
D3620.csv,18.763177568346485,128.42067357538585,584.1049526681296,9.92403748306493,97.07392433120854
D30.csv,79.67454539083572,37.653063247613595,41.67655051735708,29.308925983717284,27.390947600744035
D3616.csv,59.768074125468864,40.64295945479169,40.64470253724083,54.12590190127144,61.696598885934606
D1644.csv,525.7200943319765,522.5648804430912,522.5479477126511,319.65919256664756,282.8381954409896
D1654.csv,354.38153246813397,570.57158248712,680.5551583399445,316.70803823313594,290.5411870285551
D1645.csv,121.92037090821859,40.15876152390189,40.15889749405954,115.80033325987706,136.2517602751311
D174.csv,15.704655024810757,12.976180176348848,12.99376179218494,15.500546789749627,11.907947762742324
D5.csv,199.61707435235948,232.2232935706756,228.38969250013173,199.4066960306874,311.18402839533246
D3644.csv,178.71082382032813,237.5762468540641,249.2725681320197,181.16905722243027,164.89178693817553
D156.csv,457.16113753559745,196.09813548107286,196.18735992745187,213.58738135168198,211.69601670239575
D132.csv,3992.7876168091902,1481.6280031671618,1497.2042366042647,2783.882181415011,2872.4887241474416
D40.csv,149.357469834088,74.18281857229199,74.18281857229199,101.44696944915846,96.82895726825141
D3610.csv,4356.061003684327,2767.925534964564,2656.7983060326046,267.45326694583486,264.1018056211601
D3631.csv,24.177122018311934,22.297356426939842,21.35335009594941,20.17033966676632,17.00216786375927
D169.csv,28.724606335936738,23.208034923039452,23.11456331393005,23.00631434061114,17.92715730910898
D2046.csv,174.5565087626274,106.46326926442013,113.85560082071775,126.6966108658788,82.85736509287553
D2047.csv,179.8836409833122,158.7242803643467,156.96141598005437,156.64541415154181,173.90630276585085
D50.csv,0.019454977264273133,0.029634969339124326,0.029643362873049913,0.021653655388101378,0.0187654360196647
D2041.csv,567.6522520671134,205.72089085591702,205.7207763835138,463.3400622892014,462.22462608087255
D37.csv,288.99170264382985,303.6646060830201,303.7177210781011,120.4212828465999,96.16085473489575
D151.csv,204.52234399285325,153.6905625537738,126.44152007098508,113.90763664647602,139.32429322538496
D7.csv,581.3806806826431,631.3164389914082,578.2294422641656,329.4077504354472,412.1019510754857
D160.csv,56.65191972614059,63.49348659120387,59.92062465159736,71.54248093164539,58.4276885830164
D2071.csv,70.11030233784028,65.68009895054955,57.92553038217528,46.728646722266966,58.00744252042211
D2054.csv,36.52310022341484,58.552327998319505,59.3701145295796,32.53703154125701,34.932013378526044
D148.csv,227.09743397988467,559.1019737005658,296.52007117118694,192.5790012944523,170.99741718150796
D164.csv,147.9192792099898,140.95977117775718,155.01519021180002,136.65363799686335,143.22121865276253
D49.csv,2569.908014298727,2557.9422238539796,2557.9418014755834,2569.9804807624514,2551.2639112859574
D1633.csv,236.296403370708,285.1535323113004,277.0765189768764,188.56119840952147,155.59389350952367
D3617.csv,79.0202824519056,60.32171043850039,58.78141875755807,37.690353403216534,45.01437434793865
D27.csv,178.71390040777473,50.74486246847706,50.728251675596184,258.6652321506177,125.2808771654221
D2040.csv,159.13822099852203,137.95204191223584,116.53912079070422,103.15971832957871,119.53672336544506
D2077.csv,2143.81271581284,504.44325719931464,511.84017652575375,2131.2496744867785,2202.8324374870585
D2049.csv,43.86681810889534,71.07237717229779,58.22723195447208,39.58396381811088,35.59521672470328
D155.csv,59.47908854140945,42.388607436670654,42.206457987667115,42.7224225642337,37.77079451213786
D3627.csv,253.93652304570884,772.1682757800478,665.2834583649975,286.0219580958097,220.40979009729017
D47.csv,16.608134841672033,23.580232288335168,23.290180553620306,14.525805210517225,9.38888597854401
D2083.csv,943.5387774903182,630.7046571537113,624.2724998221889,656.584211060106,664.3627746699491
D3638.csv,624.7556944462411,172.11295896401506,172.1162585588173,215.7330151610562,261.13620710186586
D131.csv,171.77555788198987,525.0818488894873,377.8257913084244,132.87682265918312,173.79489714353454
D163.csv,66.41419926756865,78.4108594529046,72.03814733867576,60.36495971266038,56.61395822166621
D3600.csv,159.33551617634987,265.426119392082,266.3622580436435,290.16213193044985,104.5439094927381
D2059.csv,64.52709460963914,43.612411396891375,41.65728288829401,54.29211466028663,58.1691617319532
D1623.csv,452.98261105567764,736.8249325812633,624.6622926915456,317.82119238433836,326.6839387697441
D1642.csv,152.54287940572513,81.74437198146549,81.74437198146549,125.1006947363979,93.44207910922273
D142.csv,27.928700152642364,24.931636793787575,24.929835600080807,24.291153222339872,23.549534789550595
D165.csv,162.9146574216351,167.2128900490436,183.8897616008528,157.69802214200402,169.71816786198167
D2081.csv,101.31814521960686,90.60129619436636,63.92101727440462,54.01930008380177,39.32365546349485
D167.csv,2512.4224418233066,1127.9821062587387,1128.8136460671628,2529.196133820652,2572.2977835340166
D2037.csv,40.86223163566375,20.134087248659647,21.04876323025825,34.70524167903166,45.73813873599181
D9.csv,18.8397057979752,32.14543518357517,29.895972938907228,18.48752864287655,19.168238586154924
D1629.csv,138.49025083794675,159.92665091357864,131.35165214749006,127.27500942047268,108.49759506962086
D1622.csv,549.0841313545844,358.7034140469556,358.69101910445806,218.91828385742562,275.866881691852
D2068.csv,124.42581231417012,87.94272481556175,87.76671615099268,130.084481610103,145.1724714692314
D3624.csv,66.76314994617506,126.09158267656844,109.04285275796079,64.77839605968038,62.685679543654906
D15.csv,99.07825324633068,61.74016106731698,61.74095919149046,78.34369546958702,89.80211640887723
D2056.csv,164.92497612099103,222.74850088638914,157.23014024464783,104.2905385271457,62.09604046794629
D1631.csv,124.4796686809052,167.28784028472938,144.97030651110236,111.45789693513967,127.3985679146418
D133.csv,888.2305459291152,922.2498117169437,918.8193045550327,886.9975794117777,1007.7331558640366
D3604.csv,280.1155808457359,75.73863384395518,75.78520573421574,210.68382709643384,217.32175798607759
D2064.csv,160.1072548296008,91.97270917802832,97.9761370816039,79.76754148293145,64.02833316533327
D2045.csv,62.978114586742365,44.24814801503071,42.2296620347296,41.788959180326565,50.657871075603474
D3606.csv,139.94449805173025,125.01138175977037,125.40944994346324,127.29145790712919,119.42746243826572
D2055.csv,79.23819184365705,61.828957088142644,62.91328692721461,33.3386018483637,51.31068287160912
D3598.csv,64.16504351515408,40.60200134212866,40.91493148153093,35.41156993660405,35.80933609445502
