fname,xgb,lasso,enr,dt,ridge_lasso_enr_dt
D1637.csv,0.020971991881419346,0.037057835983635594,0.04508517814912189,0.02616802674107942,0.027735387462457725
D3623.csv,0.007639884969400705,0.008439651655021628,0.011559231220140374,0.005502652085862451,0.005342174936593313
D2052.csv,0.05169509446531962,0.16775496095410933,0.05754526830103767,0.06739881021837521,0.051794967634769484
D3618.csv,0.02118718427190862,0.022344207325417812,0.020483605189737297,0.01754896476476428,0.01352097160179746
D136.csv,0.22196429205560067,0.317216832417118,0.25624090613700473,0.1505552838215176,0.13848809166824247
D41.csv,0.3573374522423931,0.08939852083665452,0.08941420846370081,0.3491284657282545,0.36865129182971107
D1643.csv,0.11914236926318182,0.06392055339992499,0.06442391242683902,0.13624676484939993,0.13215582749767843
D2050.csv,0.03322040039315821,0.015269182334371374,0.015269207813099338,0.016483280970338788,0.015370043290374074
D2065.csv,0.03891136748755393,0.016828769764786658,0.016828769764786658,0.0242448511940364,0.023771239748447293
D32.csv,0.034944741856449024,0.04730689537010284,0.03738234668383188,0.03173086742935617,0.043903492398426155
D46.csv,0.036200073885117645,0.04186011379244201,0.041843219560242194,0.029245921707633533,0.02989142793866504
D162.csv,0.03211248199424336,0.02920757338185655,0.028227217886172783,0.02295155249454534,0.033050760739534134
D31.csv,0.034944741856449024,0.04730689537010284,0.03738234668383188,0.03173086742935617,0.043903492398426155
D2061.csv,0.02469378370065596,0.014762482355792325,0.014882464545755167,0.035381631439887574,0.03436026509473395
D176.csv,0.049539653189627796,0.015158650223460256,0.015440373290943821,0.03487283239156848,0.03666790234366267
D168.csv,0.0164963968137199,0.013729979137744538,0.013732303379729338,0.012761754116541025,0.012421368297727532
D3613.csv,0.07033721002447321,0.03196220711337924,0.031951616263470296,0.06214370667669886,0.07902743484235925
D2079.csv,0.04975317813491268,0.033124521345187445,0.033124521345187445,0.02004380638733294,0.0161777414573573
D2085.csv,0.23734450190356124,0.23734450190356124,0.23734450190356124,0.23734450190356124,0.23734450190356124
D2076.csv,0.41026498634655373,0.03723317560539074,0.03724805082057669,0.4814122037754677,0.4373765420451154
D3640.csv,0.018107713825598757,0.020888387506408517,0.020781386171065737,0.016750784193036935,0.021592721349396153
D154.csv,0.02778306319332836,0.043212844357403545,0.03957399136296248,0.034408806249868064,0.03172798781816603
D3596.csv,0.030495822989498746,0.021534263454707554,0.01610842696912721,0.01905864696685038,0.02111679441714411
D3620.csv,0.03539910332939646,0.2603781263016084,1.2718537529720142,0.01978707784925587,0.23706832786693505
D30.csv,0.05400964060807416,0.020895874554565104,0.023234427725648366,0.015021363347982625,0.015631279880441502
D3616.csv,0.026855818918242874,0.014944189082238856,0.014945023673793556,0.023878506763227964,0.026463900912632277
D1644.csv,0.06907146082356592,0.06515712365952914,0.06515713276310209,0.03921248901792994,0.03688336949536495
D1654.csv,0.040051899072430154,0.08137956140266984,0.10106773601210006,0.03914708596114924,0.04499349595110722
D1645.csv,0.06998098533275005,0.019670897452335724,0.019670929519372167,0.06481234303097674,0.08221006329209303
D174.csv,0.01236651535032685,0.00893098421214245,0.00895892379629115,0.012187032082558492,0.008407121905366577
D5.csv,0.029901206223475273,0.03637931331425454,0.0357788729200431,0.029858433614233564,0.051323392935390524
D3644.csv,0.016398017857135516,0.020720723194967806,0.0216863484874827,0.01740984891280716,0.015618006775608931
D156.csv,0.11899776377651397,0.04603997317405588,0.04605763047518822,0.05784381959591371,0.05602012116589752
D132.csv,0.3640750757361718,0.13241891238381032,0.13396832747886867,0.25471807225954823,0.26219967088549057
D40.csv,0.02930954712833527,0.017425048554389228,0.017425048554389228,0.021727624569694865,0.019592098280155044
D3610.csv,0.722241261083623,0.5161781756734491,0.4942010768522772,0.04952985796693047,0.028229284126538617
D3631.csv,0.015600193812896661,0.013490898518378902,0.012890626947362187,0.012818488517551343,0.011073977979737502
D169.csv,0.020739009681079956,0.01695639824158699,0.016903762799933563,0.014006700694978945,0.01233708185738618
D2046.csv,0.05108465698901683,0.027410121809521674,0.028068547509194484,0.03734254045491489,0.020541394804558077
D2047.csv,0.02597309564818383,0.019684859372335734,0.019483384407351634,0.021706188120424436,0.024608597526710196
D50.csv,0.00016664941680713036,0.00021785681020719286,0.00021793330140215737,0.0001756820518206535,0.0001538202379784857
D2041.csv,0.07059897034163676,0.021722803039775036,0.021722804974099667,0.057209517251888706,0.05646121023985797
D37.csv,0.0874926514673339,0.10258132235483888,0.10260117135764008,0.040395876059734034,0.03076371686256184
D151.csv,0.0321488100926274,0.022463236509541525,0.017109259987683877,0.018532183921696664,0.02151481062253212
D7.csv,0.34988748645922507,0.4206185314502543,0.36001810043465843,0.2193685992733294,0.2648249613276025
D160.csv,0.02137853203197055,0.02351576843459537,0.02198073096569223,0.02448105583795514,0.02186828380238841
D2071.csv,0.02118464030363527,0.018705125816074832,0.016642957009913747,0.014510172612726769,0.0181626400794551
D2054.csv,0.026173603874982205,0.04409031245208365,0.044746924535373545,0.023902404522335448,0.024418891634608354
D148.csv,0.043367458747117164,0.11498085302223567,0.058116592653605456,0.03791624627806926,0.03303807001193883
D164.csv,0.09418983209121448,0.08954961744288459,0.10046742617966406,0.08931688477880909,0.0930645545431043
D49.csv,0.10730118206354451,0.10145633284468877,0.10145570145147262,0.1064586830415036,0.10976292002987753
D1633.csv,0.025325276747577945,0.031409770211799026,0.03035127810986535,0.020563770428816748,0.016104127887813697
D3617.csv,0.04072089654579093,0.030482287044557323,0.029592366019046263,0.019743170946260522,0.02433716374016982
D27.csv,0.08570170371523717,0.022404350326565157,0.022396717554575694,0.11900099132666901,0.06461544581743693
D2040.csv,0.02766990713521611,0.021861148653715252,0.017245321138173016,0.018784007096113105,0.019830534146555258
D2077.csv,0.4870124876154337,0.08681750133798401,0.08579675665776984,0.483561424017947,0.503264431513667
D2049.csv,0.019873759119907426,0.04071755072611794,0.03263795659455633,0.020421957133314742,0.01918526572688299
D155.csv,0.018260384200952964,0.011952964438375936,0.01188613333660588,0.01502109667396534,0.012842308169696693
D3627.csv,0.02142808106578781,0.06590199113290905,0.055728697069753946,0.02284436090678539,0.018322597370796268
D47.csv,0.013962986238937158,0.01658361432111563,0.016336905029706465,0.012466297891116591,0.0077334834861827045
D2083.csv,0.1711679337561986,0.09311328110416935,0.09210076353997276,0.12091834376313286,0.11939875474789982
D3638.csv,0.04549307282964364,0.013718817941201408,0.01371963136771437,0.01799720369194308,0.022621360680870752
D131.csv,0.024946925432223425,0.0831582518578152,0.059420426747123,0.019016233766233768,0.021062000574519305
D163.csv,0.023803379229977134,0.03504740210499538,0.031766031868827704,0.021651705785820263,0.0212640201327228
D3600.csv,0.026851062642540603,0.035830729970390024,0.03616459678601291,0.054798884280905,0.017423165597007375
D2059.csv,0.03824073450040488,0.02304999395802905,0.02015632440261962,0.032155564922693114,0.03445674039397633
D1623.csv,0.042202698543469516,0.07593415668153516,0.06399710807462769,0.0313334417310036,0.03169627657370512
D1642.csv,0.08154829773964048,0.03472616722071753,0.03472616722071753,0.059206808066711976,0.04299399074324876
D142.csv,0.019103546008683515,0.01988008691483657,0.0198791189033427,0.018356043076028217,0.019158700457114458
D165.csv,0.08787387927986834,0.08955264168138177,0.10046931982334803,0.08652131532089775,0.09138711914043643
D2081.csv,0.028104180469746203,0.025444396813414732,0.016323761936635768,0.015209161581774783,0.011195710137770331
D167.csv,0.5846385154557426,0.26930388871662575,0.26981820746032326,0.59646862046524,0.6248876091602447
D2037.csv,0.0316550591109674,0.015815015756860205,0.016529811072053598,0.025306301958403367,0.03737199797150276
D9.csv,0.01171562486972642,0.018127106360587307,0.016919718621836666,0.010887746719062045,0.013057201220185832
D1629.csv,0.032025800642654895,0.04635899330460385,0.033388051498285755,0.031625420949486165,0.02836996137467624
D1622.csv,0.058082471444679686,0.039196772785610755,0.03919183131836585,0.025836345304065932,0.03409563161401403
D2068.csv,0.024564186783020935,0.012287972398999869,0.012377596454229934,0.02546981053358533,0.02859029379086916
