fname,xgb,lasso,dt,xgb_lasso_dt
D2045_D2046_D2047.csv,16648467.091455156,16236856.809315745,24757.764629137513,18092938.37267692
D2041_D2042_D2043.csv,17296302.102268796,15109378.718289172,63315.73300460111,20934260.05501562
D160_D161_D162.csv,1309899.2019373393,1165015.6786164194,1205.6092843432596,1438537.3715565957
D3604_D3605_D3606.csv,10449860.834045414,10501213.3950521,20440.73269662134,10345391.795103641
D1619_D1620_D1621.csv,11751014.855373258,23008201.93136066,4148674.3911357974,13788078.897907838
D1620_D1621_D1622.csv,19668866.374464832,20858305.637820497,163245.83152178492,21278027.80273405
D1634_D1635_D1636.csv,51354562.73033485,48458728.31413226,252723.8453972233,48959431.80183789
D3606_D3607_D3608.csv,97384600.38547118,96552598.99622485,678246.3321342733,101690202.3552337
D33_D34_D35.csv,27225353.48894484,27501898.056182392,4746.964421347679,27476861.154414795
D176_D177_D178.csv,280413.2292409761,38397.1028423824,165505.4061648603,145397.96923364332
D44_D45_D46.csv,678944.4631130218,884244.3505680474,166746.11815975,1016782.6289599895
D139_D140_D141.csv,16232799.945419325,16082281.349757034,295.5559293060066,16196999.274489434
D1658_D1659_D1660.csv,843970.5361430255,847619.9146425413,397.90526630346835,844205.4969498025
D2051_D2052_D2053.csv,558340.6104375917,156113.1241810205,107174.522774093,208936.08237363645
D1657_D1658_D1659.csv,20583205.021757714,15944910.103663824,83028.33172866383,18745130.152783167
D3607_D3608_D3609.csv,22509448.465760846,21704148.474370867,25669.856040249448,22072360.06298597
D1648_D1649_D1650.csv,27066597.28919746,19547989.41694124,9814029.307709752,12511890.865196027
D2043_D2044_D2045.csv,2842781.1438928153,3030975.897240593,7629.092010609596,2995154.772994387
D1627_D1628_D1629.csv,13614679.894508835,13545006.849011363,14187.96396294434,13361213.703323537
D2076_D2077_D2078.csv,12774337.229606712,9375815.391284997,221931.93760080557,12816146.862034922
D2067_D2068_D2069.csv,126422.51273253377,159561.67519908698,6742.664663429944,137783.14252747284
D1644_D1645_D1646.csv,14082365.741062395,14706948.899997907,8790.205793518055,15015888.71571296
D3611_D3612_D3613.csv,47877844.34125717,44692082.08724784,794286.4811020036,54834238.71659024
D153_D154_D155.csv,1377530.3216697557,1527552.366741043,2297.460820316898,1465790.199148416
D3605_D3606_D3607.csv,1997170.6853576968,2033786.4123331464,1541.6359998716207,2066741.666911253
D1647_D1648_D1649.csv,11809729.63981387,11110784.556212012,76949.74479168271,11791744.984677043
D3621_D3622_D3623.csv,42920203.01920428,43340351.939622134,2535.0375312074007,43033530.21397262
D137_D138_D139.csv,7931211.101559162,12624446.173546623,2828691.40625,6643882.417315368
D3617_D3618_D3619.csv,8581.200425546927,12619.380790173353,6966.580295138888,8292.36363355474
D128_D129_D130.csv,1461254.517071987,5447697.638604609,1536915.9201054047,1070715.9396599426
D3632_D3633_D3634.csv,174405.4884106247,36799.215229768546,231660.88154339412,200110.29759257808
D1637_D1638_D1639.csv,40459940.365726285,40347327.97096071,2910.6915509259275,40863825.31904978
D2081_D2082_D2083.csv,1596811.58672533,3213611.140221925,481018.55325466255,1612920.2846899133
D24_D25_D26.csv,225321.2039604537,52185.334105789945,19609.126832222217,125830.67388468733
D1646_D1647_D1648.csv,12182133.166926684,7439119.959252268,628223.9979919716,13065292.394072644
D3629_D3630_D3631.csv,218225.90299729392,223770.5441170244,425.41395991511763,217726.36422158318
D27_D28_D29.csv,1377690.7840170604,1861912.4359000132,39975.482579482006,1429389.9217151199
D1654_D1655_D1656.csv,6395089.324257944,6536080.876626501,5330.060993488338,6632136.552665208
D173_D174_D175.csv,65773841.33518947,65757635.71845248,214.1539670326323,65766205.481143124
D10_D11_D12.csv,689731.0376639238,785861.518189586,8929.686446686106,719243.673476223
D1614_D1615_D1616.csv,1130558.9955530441,1085463.3897298235,19053.697138999523,1210763.1553216735
D143_D144_D145.csv,15315094.232788676,15049709.873399759,16365.892533939821,15119485.501713175
D1641_D1642_D1643.csv,21494064.270589884,21411480.579682067,4674.7146037117245,20988785.78189676
D2037_D2038_D2039.csv,324872.86195592413,329216.7682767762,2014.852182539683,325817.6728624736
D155_D156_D157.csv,146511.36504594857,25370.829563331634,18798.74791770445,31710.318215895462
D32_D33_D34.csv,4491475.269230488,4540892.179695218,45534.610734693895,3920116.421272385
D141_D142_D143.csv,2330.8519254825464,1815.6615396470393,364.63822193375455,1825.8516640375826
D1661_D1662_D1663.csv,8238807.075274165,7784022.539459663,48068.29762371752,7816081.351637197
D171_D172_D173.csv,68124.96850941896,23700.715163552326,45524.1229643472,53786.61377416372
D1662_D1663_D1664.csv,12864.92871353932,8823.352273430928,9251.833085474931,14143.568797506392
D1653_D1654_D1655.csv,771801.351532846,892484.6373716051,5600.298653609174,786219.9213326965
D12_D13_D14.csv,774949.7238639251,822787.208761526,6358.603364583334,760947.6207470282
D1617_D1618_D1619.csv,463636.00218275783,427241.8986736724,6411.530918276652,372612.51346541906
D16_D17_D18.csv,3966132.0763282822,4845957.7126986105,260597.7263958333,4700264.815718374
D43_D44_D45.csv,4830.120963366854,1509.2928667109568,1670.6905681818162,7952.882632166893
D1652_D1653_D1654.csv,9437265.121393241,6948535.354757505,425440.5277777777,9521813.442501878
D3634_D3635_D3636.csv,1094337.5243326353,1252670.2716099166,9644.901400226761,891168.7146481494
D6_D7_D8.csv,466529.334172488,477706.81937866006,454.52900263922095,437043.51142507605
D1635_D1636_D1637.csv,40714250.66167285,37994896.71408267,167046.44922705521,39821928.83523272
D3640_D3641_D3642.csv,106567.50950667323,82663.06430282671,270360.4378905852,68425.26965078042
D3631_D3632_D3633.csv,5801635.812577332,6026189.110516623,12648.963697961837,6252817.150949919
D7_D8_D9.csv,179855.3568096087,178065.61575431534,419.88044636499507,182859.33318341943
D2056_D2057_D2058.csv,678316.1412571992,772855.6599286153,4643.896158950175,756830.5905554397
D3644_D3645_D3646.csv,21854633.21464437,21565760.268604614,4359.987826086958,22014261.583880022
D19_D20_D21.csv,32952.02776716184,48172.07718963862,1622.3784340277798,37894.093649394476
D3623_D3624_D3625.csv,65767971.02208643,63884218.479284,483781.4348943637,64635435.630345345
D2050_D2051_D2052.csv,4116448.7303817323,2244993.038183968,272258.27438548097,2196940.5484444313
D2038_D2039_D2040.csv,369572.4377511016,462891.60037274315,6505.911486665721,376848.34979933925
D159_D160_D161.csv,56713043.848020315,57023385.777331665,3839.7623552189266,56638554.49522866
D1663_D1664_D1665.csv,6483241.204532589,6824059.578654341,15504.266264619888,5555059.07605949
D11_D12_D13.csv,10825044.713615445,15050143.114185369,130502.7132418333,12750911.238882083
D48_D49_D50.csv,0.441176239359433,0.44172580747630014,0.0005125480325057967,0.4468302847480013
D2053_D2054_D2055.csv,2097989.2924358975,2031913.051851701,3481.53594063816,2164463.826729312
D50_D51_D52.csv,9213690.295044456,8722588.255078716,9384.235938775517,9523206.40366919
D1638_D1639_D1640.csv,42697775.70755654,42855417.35391662,1220.726274359749,42889182.00777326
D3599_D3600_D3601.csv,6869.508027919673,4369.182744401238,1819.092896804185,4585.1756265217
D13_D14_D15.csv,18953279.230568606,18315689.51543059,18912.008501098695,18815295.825320832
D3602_D3603_D3604.csv,2190533.5103126755,2912483.9734526286,82761.78313014077,2117362.342408196
D3622_D3623_D3624.csv,13748.092010176844,9940.062250858682,2925.193785517206,14966.886530717215
D138_D139_D140.csv,62140089.63997806,19110129.32601425,814909.8285511491,18119670.131270792
D45_D46_D47.csv,2982.222164283083,1765.917868291062,1972.7862072833275,1757.9715925834928
D3608_D3609_D3610.csv,232553084.97968853,229469301.02170566,265491.2537797974,232335991.77032992
D1623_D1624_D1625.csv,42482673.63832668,40916341.2105147,91040.5575907121,40813991.338666864
D2084_D2085_D2086.csv,2331.3247341642673,2531.6391498978205,2133.0526315789475,4270.740081692874
D1630_D1631_D1632.csv,19134658.600283813,19026595.96845364,952.8981738493934,18903015.838097554
D2040_D2041_D2042.csv,12409600.743209386,12205550.973771255,2329.2256914197287,12227981.780706797
D14_D15_D16.csv,46543177.98116566,42625618.102214076,948287.0636819645,39849874.11311179
D3624_D3625_D3626.csv,4364949.3239009455,5190828.604765084,185461.73735400196,4314375.636461477
D39_D40_D41.csv,71687143.20036897,66957838.590662986,920180.9260834613,69479602.93086144
D1640_D1641_D1642.csv,282910.4019077188,212180.3132443415,17403.376676459487,267363.4499086575
D3637_D3638_D3639.csv,17891293.60475615,21721333.856080435,83147.03988955168,14464973.22636024
D177_D178_D179.csv,186506.58258557686,271631.9360691205,91981.32484461788,217078.98276416428
D140_D141_D142.csv,16724618.351955213,16663893.66910528,147.4404681623933,16747347.320242198
D3620_D3621_D3622.csv,2089373.3751002098,2018124.9285985515,988.8023056247681,2084121.8677362204
D131_D132_D133.csv,14686814.503055656,17873105.114721816,786764.7058823514,6976621.843813686
D1_D2_D3.csv,5282.4534377813,3582.0571527202546,8359.271947482699,6092.158260796672
D2063_D2064_D2065.csv,771227.273137092,729424.5084438605,6893.116114424887,675024.0545454973
D2058_D2059_D2060.csv,170323.09970852843,152813.26815764766,4684.863904820217,178539.011495096
D2049_D2050_D2051.csv,145378.76085870224,279568.86585316743,17843.91861229021,136409.12032036143
D3641_D3642_D3643.csv,67462312.24365273,68358681.63969205,116638.88389314064,67772417.29665299
D2048_D2049_D2050.csv,1587418.2733386364,1323662.4449339819,19189.34532079853,1541532.1018563025
D9_D10_D11.csv,140258.83913351822,214356.13667816282,18723.964281250002,73898.13987008207
D1651_D1652_D1653.csv,114254.2620040083,647205.8299005498,62114.63038580246,304084.66300798656
D2042_D2043_D2044.csv,43664830.598506786,47817720.83615071,369699.37660260615,43916037.142648
D8_D9_D10.csv,864159.7306333398,911485.5802720934,15957.883151471455,889765.579310694
D3627_D3628_D3629.csv,71666324.1010455,73371345.49247737,19300.146786695197,70951132.22541028
D38_D39_D40.csv,1270021.4605313088,1430044.9735418789,21729.736353096338,1300450.95309622
D147_D148_D149.csv,7150011.3290223945,6756474.380009839,20490.549737695663,6835481.217175769
D3633_D3634_D3635.csv,784871.7101594891,696455.307534046,8824.886105434556,660905.7357304522
D2073_D2074_D2075.csv,4151542.153737385,11939331.937687028,5862736.597126984,3721941.033159785
D130_D131_D132.csv,18980534.34277678,46749599.03517258,8143317.687535193,28525588.23606775
D1639_D1640_D1641.csv,15740709.254135333,18086255.139992245,119239.4068863191,16641144.690578975
D3626_D3627_D3628.csv,2554716.320925042,1871036.6164265263,50986.73874055507,2893172.5538530783
D2060_D2061_D2062.csv,3720644.9351351866,3626915.692696736,31645.973011321443,3791036.137150767
D136_D137_D138.csv,4380440.416105876,5407079.805149837,220337.86104387062,5139030.009743034
D47_D48_D49.csv,856842.8789211051,856822.4566422389,0.00042844519192883454,856833.388684866
D3596_D3597_D3598.csv,85784.11865207928,30490.16071285225,10750.840409419337,47410.83300679373
D2085_D2086_D2087.csv,41643231.36611001,41532348.32517064,0.0,41643222.74846196
D3615_D3616_D3617.csv,73371.0279567806,71073.61573504574,4493.92165671068,90463.7939057786
D1649_D1650_D1651.csv,5307418.7881209785,5560462.371116509,92088.12782172064,5591511.808021783
D157_D158_D159.csv,50043315.455304585,50522905.48259606,796280.562669369,48076549.538624264
D1633_D1634_D1635.csv,3546852.5190951405,46662079.04966915,59329434.810530044,3862052.4416954755
D166_D167_D168.csv,1749121.235662528,1782717.3267211777,176.0129198474312,1738315.2547508508
D2036_D2037_D2038.csv,723374.5969800286,687428.1315579241,6148.841562871186,663425.0072411146
D28_D29_D30.csv,2325.3683897005394,19384.288693144666,8872.672528349935,16577.44737715265
D132_D133_D134.csv,5487502.788156591,8395232.015803194,1023906.7055393585,6625011.2550332
D26_D27_D28.csv,699385.325425952,631638.3641596797,6719.64263890179,636747.0806478806
D29_D30_D31.csv,22566.41590841645,68738.57776679596,38892.29686838479,38813.38442825296
D142_D143_D144.csv,19732567.537988253,20171987.75969008,20268.500206712568,20474262.709915478
D3609_D3610_D3611.csv,25722146.743813988,25528028.49521915,531.0740808159721,25802445.886916813
D3_D4_D5.csv,12301848.835604902,14865340.488084326,283427.63296282064,13149847.494791452
D3595_D3596_D3597.csv,421146.79595432815,888468.5921839352,64609.609243936,539315.8880528208
D165_D166_D167.csv,6711117.207432739,6440565.168937111,15833.125,6515080.656131791
D2068_D2069_D2070.csv,5243268.835061846,5317955.930999513,2868.714804260979,5477070.506819243
D150_D151_D152.csv,303318.60003180394,391524.02113829297,29369.64344245012,288743.2637757446
D3638_D3639_D3640.csv,8118196.804223075,8260018.294174888,19169.176020408173,9881944.694927812
D34_D35_D36.csv,9129977.127890732,7705913.763091115,140440.84817708333,9166673.937193733
D2069_D2070_D2071.csv,1659025.9238473075,1637479.7594762975,4875.573182539687,1630975.7093834912
D5_D6_D7.csv,24347319.13285,23190922.245829,48855.46342677869,23431119.534381516
D135_D136_D137.csv,47797501.67749242,44004309.054332644,996247.3072390574,49035009.6551779
D1655_D1656_D1657.csv,16854.926272080906,22292.743702232634,14991.569651741293,112165.36584379691
D3598_D3599_D3600.csv,9388002.867543519,10719880.379932532,132509.52504914583,9942714.780127022
D3618_D3619_D3620.csv,44051618.838541664,44051618.838541664,0.0,44051618.838541664
D2061_D2062_D2063.csv,51355.44172245148,115112.98266029071,36077.55781150795,84659.9050951765
D1636_D1637_D1638.csv,2055773.8982572157,781095.2946964881,852654.976851852,2293912.2063423246
D21_D22_D23.csv,1402492.3448243882,1762947.834202569,18187.685221319443,1267997.5610440571
D148_D149_D150.csv,9241434.576265592,8907994.07673867,1329.211525371361,8989925.217367794
D161_D162_D163.csv,158344.58890760984,214883.75697359172,4682.983022438811,77827.11440620411
D1621_D1622_D1623.csv,621767.2103546378,664644.5695449829,245197.58517440065,655210.3285271657
D2079_D2080_D2081.csv,35683.65859560296,34646.693302842556,6953.518844511001,35656.69688226158
D151_D152_D153.csv,15849704.149674356,15502571.668198097,20738.78058105938,15967119.304277623
D1616_D1617_D1618.csv,48509.11238424778,20741.883993002906,11136.538774966573,42699.93626033333
D1629_D1630_D1631.csv,11779855.28934767,12343939.402826115,23579.275474410337,12274338.613379482
D1643_D1644_D1645.csv,63849.99357682058,52329.96721277122,2402.705613296791,55207.78625685716
D3628_D3629_D3630.csv,700638.0021056595,557215.4870212903,9176.102799528597,552643.4819537989
D3614_D3615_D3616.csv,519790.70394877216,559863.795453371,4297.053512263699,541308.0456382551
D2066_D2067_D2068.csv,1578691.0570557353,1800292.0748772062,20713.50388172096,1596891.9626794173
D164_D165_D166.csv,2756898.812499913,596315.9547559315,1980635.3335318877,2477342.417405392
D2046_D2047_D2048.csv,758223.3290424704,241251.27931431547,276510.46706349205,434444.00084559916
D1650_D1651_D1652.csv,377751.5087760496,363082.81601241487,4302.892277494332,395415.4830266869
D2054_D2055_D2056.csv,19974.866527574402,87262.73437142889,33495.47185014224,112169.71747643437
D3635_D3636_D3637.csv,33933815.75352863,41321147.18850718,464797.54678571393,37348155.07406258
D20_D21_D22.csv,22780617.95153538,21090611.226954795,32539.970970416696,24828203.908542033
D3597_D3598_D3599.csv,345638.77712630725,316916.7821431036,3280.4330194958347,337297.5362139723
D1624_D1625_D1626.csv,17518.42453304377,82664.20307011489,211125.57410180703,11145.565455405002
D2039_D2040_D2041.csv,22252048.38911398,22577851.74638181,5483.605557160233,22527480.50306505
D22_D23_D24.csv,222904.9043340737,48551.84193333874,30444.353995639703,131929.48878543708
D2062_D2063_D2064.csv,6304252.350040327,6159786.112210823,10652.002173867098,5907134.58562994
D30_D31_D32.csv,3223486.261379159,2214400.2086736974,47263.741294270876,2791275.8943784907
D174_D175_D176.csv,31047040.710207727,32534087.981481206,25569.320866300146,32305201.485430807
D3601_D3602_D3603.csv,260569.53118088088,236989.52725500087,2428.5783427480446,237790.72409339418
D3643_D3644_D3645.csv,584615.5282238573,493486.4364752617,30349.09976496327,475276.8957249522
D2082_D2083_D2084.csv,4502995.4200311825,3623227.5913829664,29033.178868372754,4476362.02790308
D17_D18_D19.csv,6683770.2331856415,6835926.963519523,729.094947948554,6805599.810074732
D2047_D2048_D2049.csv,27361485.06363136,27035939.272845045,2544.51762216075,27140599.262381725
D2_D3_D4.csv,2846340.9830147745,2688051.3099887143,26477.401879379715,2502213.52759018
D2071_D2072_D2073.csv,2892549.1916435887,2603821.2631220827,53260.05090115379,3060500.180310408
D41_D42_D43.csv,42481956.62323048,42521121.097105,596.1053030303026,42520426.58320887
D23_D24_D25.csv,199676.01686659158,124733.21831998733,10659.335951909723,201625.11503571254
D42_D43_D44.csv,2375734.664574999,2253670.444455669,10517.539693315113,2141479.4889158146
