fname,xgb,lasso,dt,xgb_lasso_dt
D129_D130_D131.csv,0.18068040039817637,0.18937970234261559,0.03286749469084375,0.18648983343168546
D3630_D3631_D3632.csv,0.5640419768820154,0.48712404330858733,0.04157452690033609,0.5480055824505431
D2074_D2075_D2076.csv,0.1563567079022339,0.33253996953820647,0.36201177323822287,0.15223400751892688
D162_D163_D164.csv,0.26643304228177916,0.20629567009243943,0.08888462441990988,0.3277144502170663
D3639_D3640_D3641.csv,0.748810017808907,0.7191688115983875,0.115196799724467,0.7716108563675242
D1642_D1643_D1644.csv,1.3003780501622275,1.3551459938923058,0.025698416339165572,1.2498506946320207
D1628_D1629_D1630.csv,0.7459082871115681,0.7433131204946175,0.02563369802906237,0.7581707202489685
D3616_D3617_D3618.csv,0.19207521667191405,0.1861347953565514,0.02124770339552778,0.18296971629585312
D1622_D1623_D1624.csv,0.6301897257096375,0.6149620610563457,0.033865728723622174,0.6234034157289735
D2057_D2058_D2059.csv,0.07578686954350783,0.06916926806492496,0.036799220175155335,0.07643276319179963
D154_D155_D156.csv,0.5374090122890568,0.5341172440756449,0.09084771329125273,0.5219268310899043
D1645_D1646_D1647.csv,0.18175207786501604,0.2135988564344185,0.032850371006145615,0.27287699773205054
D170_D171_D172.csv,0.02389349762406533,0.013388239026174614,0.019358798106554227,0.020211445600280313
D4_D5_D6.csv,0.6958174323049477,0.7017861876382612,0.017324379953280795,0.6947552054545391
D3636_D3637_D3638.csv,1.0196589861345742,1.0812724472016684,0.01941946802392224,1.0118293543851877
D2052_D2053_D2054.csv,0.7076855576099095,0.7031100144532315,0.047729391910650426,0.714375649136455
D149_D150_D151.csv,0.61146843001256,0.6720442038646744,0.02570908373559006,0.660954080078987
D3610_D3611_D3612.csv,1.325552678879079,1.1699464617217956,0.04383186469119566,1.1451800048242042
D2077_D2078_D2079.csv,0.2795094144855666,0.2747297366076454,0.030620222087922477,0.27301870076664586
D3600_D3601_D3602.csv,0.8422090975285595,0.8387618580361178,0.026360572178318643,0.8379400471249706
D1631_D1632_D1633.csv,0.39497109769431604,0.3929943695571533,0.025921650529078577,0.38408058516272797
D2070_D2071_D2072.csv,0.7155375400310087,0.705974988198407,0.023302238890318377,0.7355100736210803
D1618_D1619_D1620.csv,0.38937199437721276,0.3577201238326222,0.04744955824908029,0.35088778270792514
D3642_D3643_D3644.csv,0.3370925466555416,0.421017013578723,0.06058814333857064,0.35814048263944376
D1626_D1627_D1628.csv,0.040171327291461015,0.04052744616348385,0.03724224605029506,0.042156506828381436
D2078_D2079_D2080.csv,0.2330039737029057,0.28504140452631577,0.05557152124332106,0.24843685337133817
D3625_D3626_D3627.csv,0.08325921902102144,0.04865771119623868,0.035984386351040114,0.04259548599746471
D2072_D2073_D2074.csv,0.12633806410798912,0.27060136075690283,0.08940678361670114,0.17539496512286237
D36_D37_D38.csv,0.497485251989175,0.4920094894316696,0.028928463799009915,0.499736670518479
D2064_D2065_D2066.csv,0.9378601576256865,0.868747996271859,0.01957488966802874,0.8957936255402364
D31_D32_D33.csv,1.1562465164526445,1.2410755406816363,0.0449382747801214,1.2110604536411007
D40_D41_D42.csv,1.9145202636512204,1.856274029284631,0.06536564796096317,1.9205001857573412
D3612_D3613_D3614.csv,0.8690348388176536,0.8670412129692342,0.01636989245448238,0.867671103414378
D133_D134_D135.csv,0.3856880021242524,0.16174840083808603,0.19073473833978039,0.2052054807236356
D2045_D2046_D2047.csv,2.212245798065016,2.183702215097253,0.022183281385001037,2.3057902481008337
D2041_D2042_D2043.csv,0.5499360782972507,0.5139934816299556,0.06217175779970381,0.6045534120492713
D160_D161_D162.csv,0.546271980658773,0.5143777848121156,0.027421328910527988,0.5720672815901992
D3604_D3605_D3606.csv,1.262761927602206,1.265512277375225,0.019234694435602266,1.2561257922080409
D1619_D1620_D1621.csv,1.0174211179248345,1.4170421549006655,0.19838631224882683,1.1020660923955585
D1620_D1621_D1622.csv,1.1394648892285222,1.1717490978840472,0.037471876317247646,1.1862842375720986
D1634_D1635_D1636.csv,5.458545852274433,5.3017542042223145,0.04970531292172282,5.330073822577855
D3606_D3607_D3608.csv,1.6714235346118287,1.6655788868661396,0.042910576217682385,1.708877724100465
D33_D34_D35.csv,0.776540935937051,0.7809265225136014,0.04070962898136114,0.7804650614047512
D176_D177_D178.csv,0.060056808619361725,0.019778296777171227,0.04498137320053433,0.04295573342347462
D44_D45_D46.csv,0.09114394940703702,0.1048410991094079,0.03705852674554476,0.11243342025527196
D139_D140_D141.csv,0.7835598037921281,0.7798814609608855,0.01263361700781369,0.7826995670724676
D1658_D1659_D1660.csv,0.3366060080016895,0.33738622279136593,0.009168660401758613,0.3367719017979137
D2051_D2052_D2053.csv,0.34022234040581173,0.1791803815686485,0.09840154380592113,0.20733004071136055
D1657_D1658_D1659.csv,2.601545727270957,2.293434848406725,0.035502815404429885,2.486284561577258
D3607_D3608_D3609.csv,3.4443244960148487,3.382193079686445,0.022083872209260585,3.410651903638857
D1648_D1649_D1650.csv,0.933656460934027,0.7959530466073973,0.36262305089176977,0.6178058378575699
D2043_D2044_D2045.csv,0.4621597494653183,0.47886399505387206,0.04148756467125521,0.47579329824304406
